"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
273566,"East Side","El Paso","TX","El Paso","El Paso County",11,152400,152300,152200,152000,151900,151800,151800,151800,151900,152000,152100,152200,152400,152600,152800,153000,153300,153600,154000,154500,155000,155400,155900,156200,156600,157000,157300,157600,157900,158200,158600,159000,159400,159800,160200,160500,160800,161100,161400,161800,162100,162400,162800,163200,163600,164000,164200,164400,164500,164700,164700,164800,164800,164800,164800,164900,165000,165100,165000,164900,164800,164700,164600,164400,164300,164300,164400,164500,164800,164900,164900,164900,164800,164800,164700,164500,164500,164500,164700,164800,164900,164900,164800,164700,164400,164400,164500,165000,165700,166600,167500,168500,169800,171700,174000,176600,179300,182100,184700,187100,189200,191200,193100,195000,197200,199500,201800,204000,206200,208300,210400,212400,214200,215800,217200,218400,219700,221200,223200,225700,228200,230600,232900,234900,236500,237900,239300,240600,241900,243000,244000,245100,246600,248700,251200,254100,257200,260500,263800,266400,267600,267600,266800,265600,263900,261800,260100,258700,257500,256500,255400,254500,253900,253400,253100,252600,251500,250200,249400,249700,250300,250600,250200,249500,248900,249000,249200,249400,249600,250400,250300,249200,247600,247100,247200,246800,246500,246400,247000,247900,249400,249600,248900,248300,247900,246900,246600,248400,249500,248900,247500,245300,243300,243300,243700,243000,242700,243200,243200,243000,243600,243900,243600,244100,245200,245900,246500,247200,247100,246400,245400,244000,242700,243000,243200,242400,241600,241100,240300,239600,237600,234800,232700,231200,230700,230700,231700,233200,235200,235800,235300,235700,238000,240400,242300,244000,244500,244200,243300,242000,239900,238600,239200,240200,239700,239200,239200,238900,238000,237000,236700,237100,237400,238000,239400,240800,242000,243800,245200,246000,247200,248900,250800,252300,253500,254300,254300,253200,254200,256200,257400,257800,259100,259900,260900,261900,262100,260900,260200,260600,261400,261800
35521,"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",12,240900,240900,240900,241000,241200,241600,242100,242800,243700,244700,245700,246500,247200,247900,248600,249100,249600,250000,250300,250700,251200,251700,252100,252200,252400,252600,252900,253200,253500,253800,254200,254600,255000,255500,255800,255900,255900,255900,256000,256100,256400,256800,257400,258200,259200,260200,261300,262100,262900,263700,264400,265200,266100,267000,268100,269200,270400,271700,272800,273700,274600,275600,276600,277900,279300,281100,283100,285400,287900,290500,293000,295200,297200,299200,301200,303100,305000,307000,309100,311100,312800,314100,315800,317900,320600,323700,327300,331500,336400,342400,349600,358300,368600,379900,392000,405100,419300,434100,449100,463300,475700,486300,495500,504100,513300,523500,533900,544000,552900,560300,567300,574700,582400,589800,595800,599900,602000,602300,601900,601400,601800,603000,604300,604700,603800,602100,600100,598100,596200,594500,592500,589500,586100,582700,579300,574800,569300,562500,554800,545900,535400,523800,512100,499800,487800,476500,465300,453200,440400,427700,415700,404100,392400,380800,369300,356900,344000,331300,320200,312400,307800,305000,303400,302800,302800,302900,302700,304300,305900,306500,305900,304800,302800,302300,301100,299100,296300,293400,291200,289300,287300,285500,283900,282100,280900,279600,279000,278600,279400,281600,284300,286500,288200,289800,291600,294400,297000,298500,299600,302600,307200,310600,312800,316600,322900,329500,335900,341900,347600,353200,358000,360300,361600,364000,367400,370300,373100,375100,375700,375700,375700,376200,377600,379400,381400,383300,384100,384200,385000,387600,390800,393600,395200,395300,394800,395800,396600,396700,397700,399000,399000,398400,398300,398900,400300,402300,404000,405800,407500,409800,412800,416500,419800,422500,425700,428500,429800,430200,431100,431400,432500,435600,438800,440100,441600,445700,451000,456300,462600,469800,476500,481700,483600,484900,487600,488800,487700,486900,486100,484300,482600,481800
273565,"East San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",13,191700,192600,193400,194400,195400,196400,197500,198700,200300,202200,203900,205500,207100,208800,210600,212300,214100,215900,217800,219800,222200,224800,227200,229300,231600,233900,236400,239000,241800,244700,247800,251200,255200,259600,264000,268300,273000,278000,283300,288900,294700,300700,306900,313400,320400,327600,334600,341300,347900,354400,360600,366700,372600,378100,383300,388500,393500,398400,402700,406600,410200,413500,416700,419700,422400,425100,427600,430100,432700,435100,437300,439300,441100,442700,444200,445700,447100,448600,450300,451000,450600,450200,450600,451300,452400,454200,456800,460200,464300,469000,474400,480200,486700,493600,500700,508400,516600,525100,533500,541400,548700,555700,563100,571200,580900,591500,602100,613100,623900,633800,643100,651900,659900,667000,673100,678300,682800,686000,687400,688500,690000,692200,694900,698000,700900,704000,706900,709800,713400,716900,719300,720900,721900,721800,720700,718200,714300,708900,701300,692700,684200,675500,665700,655300,644200,632100,618300,603500,588700,574600,560200,546000,532700,519700,504900,488600,471800,455200,440400,429900,423500,419600,416900,415900,416700,418200,419000,416300,414100,414800,416400,415200,413400,412500,412800,410400,404400,399300,396900,396400,394900,392800,389600,386900,383800,379900,377800,378600,377800,374800,375100,381700,391000,397900,404300,413100,422700,431300,438300,442400,447100,452300,457600,461400,464600,471500,484200,495600,501600,505300,509000,515700,526300,537700,546200,553300,561400,567800,571700,576500,583700,590200,596900,604900,613300,621000,629600,639800,651600,663300,671900,677000,680700,682700,681900,679200,675200,673500,676500,680400,682300,682800,683300,683000,683000,684400,688700,695300,706800,721100,732700,740100,746300,747300,744500,746800,754200,764900,779000,793300,801000,813400,831000,845500,855200,875000,891200,898600,906200,917300,918000,912900,907700,902600,893200,879500,864400,851600,846000,844200,845300,849100
28380,"Alief","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",14,104600,104600,104600,104600,104700,104700,104800,104900,104900,105000,105000,104900,104800,104700,104600,104400,104300,104300,104300,104300,104400,104500,104600,104700,104700,104800,105000,105300,105700,106100,106700,107300,108000,108800,109600,110300,111200,112000,112900,113800,114900,116000,117000,118000,119000,120000,120900,121600,122200,122700,123200,123700,124100,124600,125100,125600,126000,126300,126700,126900,127100,127200,127400,127600,127800,128200,128600,129000,129300,129700,130000,130300,130400,130500,130600,130800,131000,131400,131800,132400,132800,132900,132600,132300,132100,131900,131800,131700,131400,130900,130400,130200,130300,130900,132100,133800,135900,138200,140400,142400,144200,145700,146900,147800,148600,149600,150400,151100,151600,151600,151300,150700,150000,149200,148700,148500,148700,149300,150200,151400,153100,155000,157100,159300,161400,163300,164900,166000,166300,165900,164000,160800,157200,153700,150900,148900,147600,146800,146200,145800,145500,145200,144900,144800,145100,145500,145700,145500,145000,144200,143600,143100,142700,142300,141900,141200,140300,139400,138400,137700,137100,136400,135800,135600,134500,133100,133400,134600,134600,134500,134600,134700,134900,134800,134200,134100,134400,134100,133300,133100,133400,133100,132200,130100,127100,124700,123700,123200,123000,122800,122600,122400,122200,122300,122500,123700,125900,128600,130700,131600,132300,133600,133700,133200,133900,134800,135100,135400,136000,136600,135200,132500,130500,130100,129800,129400,128900,129100,129500,129500,129300,129400,130900,133700,135900,137100,138800,140900,142900,144000,145300,146900,148400,149700,151200,152400,154300,156100,157500,158900,161000,162800,164700,166900,169100,170300,170000,170000,169600,169500,171300,173700,174800,175900,177500,178400,178200,178000,179100,180600,182300,184300,185900,186800,188200,189700,190900,192600,194500,195900,197700,200300,202100,203900,206000,204700,200300,198100,199100,200300,202200,204100
273555,"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby County",15,299000,300400,301700,303100,304300,305600,306800,308000,309300,310700,311700,312400,312900,313400,313800,314000,314100,314300,314600,314800,315300,316000,316700,317200,317900,318800,319700,320900,322200,323700,325500,327400,329600,332100,334400,336700,339000,341300,343700,346100,348500,351000,353500,356100,359000,361900,364700,367300,369800,372200,374500,376700,378900,381000,383100,385200,387400,389600,391500,393200,394900,396300,397700,398800,399800,400900,401900,403100,404400,405800,407000,408200,409300,410200,411100,411800,412500,413300,414200,415200,416500,418200,420300,422400,424400,426100,427500,428300,428500,428300,428400,429200,430700,432600,434600,436700,439000,441600,444200,446900,449700,452500,455500,458300,461100,463700,466000,468300,470700,473000,475500,478500,481700,484800,487700,490400,492900,495200,497300,499700,502300,504900,507800,511200,514700,518000,520800,522600,523300,523200,522600,521800,520200,517500,514700,513000,512600,512500,511800,510000,506800,502600,498100,494700,491800,488800,485800,483100,480200,477300,474800,473200,471900,470700,469500,468400,466400,462800,459200,457300,456500,456200,456600,457800,459200,460500,462000,460700,458500,458400,460500,460400,458300,455400,454500,453000,451300,449800,449400,449700,452300,455500,457900,460100,461900,461800,457900,455700,456600,459600,460700,460800,460300,460900,461100,460400,459400,459600,461900,462500,461300,459900,460200,461400,463900,465300,464800,463200,462700,463200,463900,465700,467800,469300,469900,471300,473000,475700,478100,479900,481500,484300,486400,487500,488200,488200,488200,489000,488400,488700,491700,494000,495800,497900,497700,496000,495600,496800,500200,505600,512700,519900,525400,530300,536600,544500,552300,557700,561000,564400,568700,572400,572900,571500,569600,569900,569400,567400,567700,571400,575900,578800,577700,575900,576800,575900,576700,582000,587000,589600,592900,596500,599500,602100,605800,606700,604700,600800,596700,594300,593900,592600
273088,"Bullard","Fresno","CA","Fresno","Fresno County",16,196500,197500,198600,199700,200700,201900,203100,204400,205800,207200,208400,209100,209800,210400,210900,211300,211600,211900,212300,212600,213000,213400,213600,213500,213300,213100,212800,212500,212300,212100,212100,212100,212300,212600,212900,212900,212900,213100,213400,213800,214400,215300,216400,217700,219300,221100,222800,224400,226100,227800,229600,231500,233500,235600,238000,240600,243300,246100,248800,251200,253700,256300,258900,261700,264700,268000,271600,275600,279900,284300,288700,293000,297300,301700,306200,310900,315600,320700,326000,332200,339800,348100,356500,365000,373100,380600,387700,394600,400700,406200,411500,416900,423200,430600,439500,449600,460400,471200,481900,492900,504600,516600,528100,538100,546000,552400,558200,564300,571400,579100,587100,594600,600600,605300,609400,613100,616300,618400,619300,619200,618900,618600,618200,617900,618000,618800,619700,619200,617500,615500,613200,611000,609300,607400,604200,600000,595000,589200,582800,575500,566900,557800,548600,540200,533500,527300,519400,510100,501100,493100,486300,480200,474100,467900,461700,455100,448700,441800,434400,428900,425200,422100,419900,419100,419100,419400,419900,419900,417600,415600,415200,413700,408100,400400,392700,389100,389600,389300,386800,383100,377100,369000,364800,365800,369400,371800,369300,360600,351800,347000,345200,342300,339900,341100,344100,344500,345700,350900,358100,366500,373700,378000,378800,381500,385900,391100,396400,400800,402700,404900,410100,412800,410900,409000,412800,418800,424100,424100,418100,413700,414800,413100,410800,411500,413700,414600,415100,415200,418300,422400,426300,429600,430800,430300,428900,428000,429700,434000,436700,440500,446000,452000,455100,453700,449000,446300,445200,444600,445300,446100,446400,447000,448800,450300,452000,456400,462200,468300,474800,482200,489800,497600,502600,503700,501600,500500,502200,503900,504600,505900,509000,512300,512800,511200,511400,512800,512400,513800,515200,514000,512400,512600
275501,"Southwest Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",17,127400,127600,127900,128100,128300,128400,128600,128700,128700,128800,128900,129000,129100,129300,129500,129800,130100,130300,130500,130700,130900,131100,131400,131600,132000,132500,133100,133700,134300,134900,135600,136300,136900,137600,138300,139000,139900,140800,141700,142600,143500,144300,145100,145700,146300,146800,147200,147600,148000,148500,148900,149300,149700,149900,150100,150100,150000,149800,149600,149500,149500,149600,149700,149900,150200,150400,150500,150700,150800,150900,151000,151200,151600,152200,152900,153600,154400,155000,155600,156400,157400,158100,158200,157700,156500,155000,153500,152400,151800,151800,152300,153100,154300,155900,157900,160200,162400,164200,165600,166400,166900,167200,167500,167800,168300,168800,169200,169600,170000,170500,170900,171300,171600,171700,171900,172200,172500,172800,172900,173000,173000,173000,173100,173400,173600,173500,173300,172900,172600,172400,172800,174200,176500,178800,180600,182100,183100,183800,184000,183500,182200,180300,177800,175300,172900,170500,168400,167100,166400,165900,165300,164800,164400,164000,163500,163000,162500,161800,161000,160300,159800,159500,159400,159100,158900,158200,157900,157000,155700,155500,156400,156000,155300,155000,154600,153700,153900,155900,157400,156700,154900,153200,151600,150600,150500,151000,151200,151500,151400,150800,150800,152200,154300,156700,158600,159300,158300,157600,158500,159700,160100,160100,160100,161200,163200,164100,164400,165600,167000,167600,167100,167100,167700,168400,168500,169100,170100,170300,170300,170600,171500,172400,173500,173900,174100,174200,174900,176300,177900,179300,180800,182800,184700,186100,187100,189100,191500,193300,195300,195900,195100,196000,198600,201000,202800,204700,208100,212400,215000,217000,218900,221300,225000,228800,230900,233300,236300,239400,241600,242700,244200,246600,249600,253300,257200,261500,266200,270200,273700,276900,278500,280000,283600,288300,291000,290000,286000,281100,277100,275100,274800,274700
276652,"West San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",18,391200,394600,398100,401700,405400,409100,412900,416600,420600,425000,429200,433100,437200,441400,445700,450000,454300,458500,462700,466500,470500,474800,478900,482500,486500,490600,494900,499500,504300,509500,514900,520500,526600,533500,540600,547900,556000,564800,574300,584600,595400,606700,618500,630200,642300,654900,667300,679300,691400,703100,714500,725400,735600,744800,753200,760200,766000,770900,775000,777900,780200,781800,782900,783700,784000,784000,783800,783000,781500,780300,779700,779200,779100,779400,780300,781700,783400,785400,786900,791400,799000,805000,806700,806200,803000,798200,792600,786600,781000,777000,775600,776600,780200,786600,796000,807600,820500,833500,846000,858100,870000,882000,894600,907100,919300,931600,944500,957700,971200,983800,995000,1004100,1010700,1014600,1016300,1016400,1015500,1014500,1013700,1013000,1013500,1016300,1021900,1030500,1040700,1050500,1058200,1063800,1068200,1072200,1075200,1075400,1073400,1070700,1068900,1070000,1075400,1084300,1093700,1101500,1106900,1110300,1111000,1109000,1105600,1102300,1098000,1090200,1079300,1068400,1058400,1049200,1042300,1036900,1029200,1016600,1000500,983500,968000,957700,954000,954600,956700,960600,967800,976100,979900,980800,986200,995800,1004000,1008300,1008600,1007300,1005200,1001600,995400,985000,975500,975000,979700,986400,993600,998700,1001300,1002100,1002600,1003300,998700,994000,1004100,1026100,1046800,1062600,1082800,1110800,1140500,1160000,1176200,1195700,1218800,1235200,1246300,1259200,1275100,1292900,1309600,1318900,1313600,1303600,1294000,1290600,1298700,1316500,1328500,1332100,1339200,1347300,1356900,1371000,1392900,1424300,1467700,1504800,1527000,1548900,1583200,1618900,1649800,1677600,1694800,1702000,1711200,1722100,1728400,1730700,1732100,1737800,1743600,1750400,1760400,1770300,1773400,1775900,1779900,1786100,1789400,1794900,1808500,1829700,1845300,1852700,1853700,1856100,1863200,1881800,1910400,1949000,1994600,2041000,2071400,2119800,2189900,2241600,2258700,2274300,2284600,2283100,2272300,2264600,2251000,2227500,2209500,2197600,2177400,2146100,2111500,2078900,2055300,2038300,2038500,2048200
276215,"Blossom Valley","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",19,271800,273300,274900,276500,278100,279800,281600,283600,286000,288800,291600,294300,297100,300000,303100,306400,309700,313000,316500,320100,324200,328600,333000,337000,341300,345600,349900,354200,358600,363000,367700,372300,377600,383300,389100,394700,400800,407100,413700,420500,427400,434500,441800,449300,457200,465600,473700,481400,489000,496300,503300,509800,515800,521300,526400,530800,535000,538900,542400,545300,547700,549700,551300,552600,553500,554300,555100,555700,556400,557400,558800,560200,561500,562900,564300,565700,567000,568400,569700,571800,574000,574700,574000,573400,572700,572500,573300,575600,579300,584200,590000,596000,602200,608900,616000,623400,631400,639800,648600,657700,666700,676000,685800,695900,706800,718100,729600,741100,752600,763200,773300,782000,788700,793500,797000,799700,802300,804600,806800,809200,811800,814800,817800,819700,820500,820900,821400,822600,824800,827300,829400,830000,829000,826800,824800,822100,818700,814200,808300,801600,795000,787900,780600,772000,761700,750500,739200,727200,715300,703500,692000,681300,672000,662700,651900,638400,623300,608000,596200,590400,589700,591000,593500,597000,601100,608700,611400,611400,614600,620200,621000,622300,623600,625500,625200,620600,611300,600200,591700,589100,589000,590800,589700,585300,581700,581500,583000,584400,582800,580200,584100,592800,601200,607100,615400,624300,631900,637100,642700,649400,657900,664300,670400,677700,686900,698500,712600,722300,725000,723500,721900,724300,733100,744200,752400,757500,760500,762200,764900,771000,778000,783100,787400,793200,800600,810500,821500,829600,836600,847800,858500,863800,866400,869900,873800,877300,880200,883500,889300,897200,902200,900900,900300,904700,910800,917200,926500,938100,946000,950200,955900,966300,976300,984300,992000,1001000,1009900,1021500,1036800,1051800,1062100,1082700,1113800,1138500,1158800,1179200,1188200,1189000,1195200,1204400,1205400,1194600,1183400,1177500,1166000,1143200,1115000,1091200,1077700,1075200,1080400,1085900
276476,"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",20,150000,150000,150000,149900,149900,149900,150100,150200,150600,151100,151600,151900,152100,152400,152800,153000,153300,153700,154200,154700,155500,156400,157200,157800,158400,159000,159500,160000,160500,161100,161700,162400,163300,164300,165400,166300,167200,168100,169100,170000,171100,172200,173500,175000,176600,178400,180200,181700,183200,184600,186000,187200,188500,189700,191200,192700,194300,196100,197900,199500,201100,202700,204300,205900,207500,209400,211600,214000,216600,219600,222700,225700,228600,231600,234500,237500,240500,243600,246900,251600,257600,263200,267800,272600,277100,281200,285500,290200,295200,300400,305600,310500,315600,321500,328800,337600,347900,359300,371500,383900,395900,407300,417800,426900,435000,442700,450600,459200,468700,478700,489300,500500,511800,523300,534200,543600,551200,557400,562400,567000,571500,576100,580300,583300,584200,583800,583000,581900,581600,582400,583600,584600,585100,584500,582600,579700,575500,571500,567800,563900,559400,554000,546100,536100,524100,511100,497900,485800,474500,464200,453800,443400,433500,424700,415500,405700,395400,384600,375300,369900,367300,366000,365200,364500,364400,365000,365400,363300,359500,357200,355700,353400,352100,351400,350500,350100,349700,347700,344900,342900,344100,346700,348700,348800,347200,343900,341200,339200,337000,335400,335600,338100,342900,347200,348000,347300,348000,350400,354400,359500,363800,367100,372900,380100,383600,386300,391100,395800,398300,401200,404900,410000,413500,415800,418700,423800,428000,430900,435000,441700,446600,448500,448600,446400,445600,448200,450500,450700,453600,457700,462400,466500,469100,469500,468300,469500,474700,479200,482000,485500,490000,496900,504000,507300,512200,520400,526400,529200,532000,534500,537500,541400,545900,548700,550600,555000,561000,563900,565100,567800,571900,577300,581600,583900,584900,584700,584000,585200,588100,596400,608900,617400,620700,626300,631400,631700,626600,621500,619400,620800,623800,628000
269592,"Logan Square","Chicago","IL","Chicago-Naperville-Elgin","Cook County",21,154700,154600,154400,154100,153800,153400,153100,152700,152700,152800,152900,152800,152800,152900,153200,153500,153900,154400,155100,156000,157300,158900,160500,162000,163700,165400,167200,168900,170800,172600,174600,176600,179000,181600,184100,186600,189200,191900,194500,197100,199800,202500,205300,208200,211400,214900,218400,221800,225300,228800,232300,235700,239000,242400,245900,249600,253500,257600,261700,265800,270000,274000,277900,281600,285200,288800,292400,296300,300300,304500,308800,313100,317400,321400,325200,328500,331700,334900,338300,341700,345500,349200,351400,351600,350500,348600,346100,342800,339100,335600,332800,330600,328900,327800,328100,330000,333300,337800,343500,350500,358600,367200,375700,383600,391200,398800,405800,412200,418500,424500,430100,436300,442500,448100,452900,457300,461300,465200,468200,470700,472600,473600,473700,475000,477300,479900,482500,484800,487800,491800,494300,496600,500700,505500,509700,514500,519100,523800,528800,531700,530800,527300,520600,514800,512400,511100,508300,505200,500900,497400,496200,495700,495500,496600,495600,493400,491600,488200,481400,474100,466400,459900,455600,454200,451700,441700,441300,443600,435100,424700,426000,423800,419700,415200,409600,403500,399500,401000,403100,400900,398700,397000,391800,390100,393300,393800,389700,386500,386300,386500,383000,380500,382600,388500,393800,398000,401700,406100,409400,410600,412700,415900,419100,424200,431700,437800,442500,447200,451300,455900,462800,465300,462800,460800,461000,460800,461800,464400,468600,473500,475300,474900,474800,478000,481400,484000,487200,492700,497400,504100,511900,516700,518600,522200,528600,537700,546200,550700,553500,558000,564300,568200,567500,567200,571100,574300,573900,574700,578900,583200,584300,585800,590100,594600,595600,595300,593900,593900,596900,601500,600100,598100,597200,598400,594500,588500,587000,591000,594900,598400,601600,598600,601000,613200,628500,633800,633600,627700,619300,610700,605000,603800
