"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Gandy-Sun Bay South","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089,1949,1800,2000,2137,2152,2147,2187,2187,2171,2100,1792.5,1887.5
"Park Manor","Chicago","IL","Chicago-Naperville-Elgin","Cook County",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,1175,1150,1150,1150,1142.5,1150,1150,1200,1150,1150,1150,1150,1150,1150,1150,1200,1200,1150,1150,1150,1125,1100,1100,1100,1150,1150,1150,1150,1150,1150,1100,1150,1150,1200
"Mission Hill","Boston","MA","Boston-Cambridge-Newton","Suffolk County",293,,,,,,,,,,,,2700,2700,2600,2772.5,2700,2700,2600,2612.5,2800,2895,3000,2975,3000,2982.5,2800,2925,2937.5,2937.5,2897.5,2850,2800,2897.5,2850,2962.5,3000,3000,3000,3000,3000,3000,3000,3000,3000,2900,2900,3000,3100,3200,3100,3050,3100,3000,2975,2995,2900,2895,2872.5,2850,3000,3200,3200,3200,3200,3200,3125,3000,3200,2897.5,2897.5,2937.5,3237.5,3300,3200,3200,3187.5,3200,3200,3200,3250,3300,3325,3300,3300,3300,3300,3300,3300,3200,3200,3195,3050,3000,3200,3300,3450,3400,3400,3400,3400,3400,3345,3350,3300,3300
"Provincetowne","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715,1695,1650,1640,1609.5,1645,1650,1650,1695,1650,1650,1637.5,1595,1595,1595,1650,1695,1690,1650,1636.5,1625,1650,1670,1675,1690,1650,1650,1691.5,1695,1650,1656,1689,1689
"Union Square","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",295,,,,,,,,,,,,,,,,,,,,,,,,2350,2400,2400,2700,2800,2800,2700,2700,2700,3000,2700,2805,2887.5,2700,2800,2750,2800,2925,2900,2900,2750,2750,2800,2800,2700,2700,2800,2900,2900,2950,3000,2900,2750,2700,2700,2700,2575,2600,2675,2900,2850,3000,3000,2900,2962.5,2900,2800,2700,2625,2700,2750,2974.5,3100,3100,3100,3100,3000,3000,3000,3000,2995,2995,3000,3150,3200,3150,3125,3150,3100,2950,2980,3000,3000,2950,2995,3200,3300,3350,3350,3300,3100,3000
"North Central","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",296,,,,,,,,,,,,,1500,1612.5,1612.5,1680,1680,1625,1500,1500,1650,1650,1650,1700,1650,1695,1650,1650,1650,1537.5,1500,1500,1500,1482.5,1500,1650,1635,1650,1650,1650,1650,1500,1500,1500,1500,1575,1575,1612.5,1650,1650,1650,1650,1650,1640,1575,1575,1575,1650,1725,1650,1650,1725,1725,1650,1800,1650,1650,1500,1650,1575,1740,1725,1725,1725,1740,1800,1800,1727.5,1725,1650,1600,1800,1800,1800,1800,1800,1700,1650,1650,1575,1600,1587.5,1562.5,1800,1800,1800,1800,1800,1785,1650,1650,1650,1575,1550,1575
"Chimney Lakes","Jacksonville","FL","Jacksonville","Duval County",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1212.5,1200,1225,1297.5,1300,1250,1295,1300,1297.5,1295,1300,1320,1317.5,1330,1350,1350,1340,1350,1350,1350,1340,1350,1365,1395,1450,1445,1447,1450,1475,1465,1435,1402.5
"Hunters Creek","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876,1852.5,1800,1785,1750,1730,1668,1715.5,1703,1733,1723,1758,1793,1799.5,1803,1818,1811,1800
"Roxborough","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1625,1650,1675,1600,1600,1600,1600,1595,1525,1575,1550,1600,1600,1700,1662.5,1700,1675,1650,1699.5,1700,1650,1650,1650,1600,1680,1700,1750,1797.5,1750,1650,1650,1600
"Lincoln Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,3299,3400,3400,3000,2997.5,3000,2797.5,2795,2750,2885,3295,3100
"West Garfield Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1250,1225,1225,1195,1250,1250,1150,1100,1250,1300,1300,1250,1250,1375,1250,1250,1250,1250,1251.5,1253,1200,1200,1225,1237.5,1262.5,1253,1253,1253,1253,1253,1300
"Upper Clinton Hill","Newark","NJ","New York-Newark-Jersey City","Essex County",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1350,1400,1400,1400,1400,1450,1450,1500,1525,1500,1500,1550,1500
"Downtown","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",303,3250,3500,3400,3400,3250,3300,3350,3449.5,3500,3500,3800,3600,3500,3500,3500,3600,3600,3800,3970,3750,3600,3550,3599,3600,3600,3600,3600,3600,3600,3600,3700,3925,3875,3700,3800,3990,4200,4000,4050,4050,4500,5200,4700,5200,4649.5,4000,4000,4000,4000,4500,4375,4400,4200,4150,4150,4100,4400,4500,4000,4150,4549.5,4460,4100,4300,3800,4100,4250,4025,4250,4500,4200,4400,3995,4150,4500,4275,4200,4200,4200,4200,4200,4200,4050,3995,3972.5,3875,3950,4175,4170,4200,4200,4175,4170,4152.5,4175,3880,4000,4000,4170,4100,4000,4050,3999,3910.5,4000
"Woodlawn","Chicago","IL","Chicago-Naperville-Elgin","Cook County",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1250,1390,1300,1287.5,1375,1295,1295,1370,1350,1300,1299.5,1300,1325,1450,1360,1425,1475,1475,1370,1400,1450,1400,1350,1285,1325,1350,1400,1500,1500,1500,1450,1500,1500
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens County",305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390,5370,5269,4995,4995,4700,4430,4605,4533.5,4447,4460,4492.5,4837.5,5030,5350,5350,5177.5,5240,5235,5235,5150,5000,5150,4500,4404.5,4400,4418.5,4845,4995,4995,4895,4595,4458,4795,4695,4810,4845,4695,4395,4840,4595,4597.5,4550,4499,4995,5240,5130,5130,5150,5240,5240,5240,5162.5,4995,5000,4995,5110,5229,5130,5240,5320,5290,5350,5260,5240,5240,5240,5220,5200,5150,5240,5240,5240,5335,5240,5240,5240
"Willow Meadows - Willowbend Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1700,1800,1700,1750,1749.5,1800,1800,1800,1800,1850,1875,1950,1895,1850,1800,1795,1795
"Buckroe","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1225,1195,1100,1125,1100,1100,1095,1025,1075,1050,1025,1000,1025,1100,1200,1197.5,1200,1225,1200,1097.5,1125,999,999,995,999,999,1000,1097.5,1037.5,1025,1037.5,1025
"North Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3300,3600,3600,3500,3300,3125,3125,3000,3150,3300,3615,3630,3850,3600,3552.5,3400,3450,3200,3300,3097.5,3300,3110,3000,3300,3300,3450,3450,3595,3575,3500,3497.5,3600,3300,3390,3390,3382.5,3500,3500,3400,3300,3300,3090,3090,3400,3500,3600,3800,3750,3750,3675,3450,3400,3350,3400,3300
"Windy Hill","Jacksonville","FL","Jacksonville","Duval County",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.5,1599.5,1616.5,1674,1761.5,1609,1561,1663,1666.5,1632,1599,1633,1648.5,1643,1658,1633,1606
"Mid-Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595,3600,3600,3600,3600,3600,3600,3600,3600,3600,3650,3600,3500,3600,3750,3697.5,3750,3700,3700,3575,3495,3225,3295,3595,3800,3800,3800,3900,3995,3995,3900,3600,3575
"Riverside","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,3600,3850,3600,3600,3500,3500,3625,3750,3900,3625,3467.5,3900,3900,3899,3800,3700,3600,3600,3600,3650,3650,4050,4100,4000,3900,3600,3700,3700,3650,3600,3600,3700
"Cambridgeport","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",312,,,,,,,,,,,,,,,,,,,,,,,,,3600,3400,3300,3500,3300,3250,3000,3150,3400,3300,3400,3400,3703.5,3300,3300,3300,3200,3200,3300,3300,3400,3400,3340,3250,3300,3300,3300,3300,3250,3300,3300,3250,3300,3000,3000,3000,3000,3250,3300,3300,3400,3400,3500,3300,3300,3300,3100,3300,3300,3400,3400,3500,3450,3400,3400,3350,3200,3100,3400,3500,3400,3600,3791,3973,3600,3600,3675,3300,3300,3375,3300,3300,3400,3550,3700,3800,3700,3600,3600,3497.5,3300
"Wicker Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2785,2700,2700,2950,2950,2995,2800,2600,2595,2697.5,2747.5,2897.5,2897.5,3000,2575,2700,2700,2400,2450,2825
"The Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook County",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5973,4975,5344.5,5847.5,5895,6004,5199,5160,5165,6000,5995,5958,5995,5997.5
"Downtown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2900,2825,2800,2800,2878,2730,2700,2700,2725,2650,2875
"The Waterfront","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4720,4447.5,4590,4590,4600,4520,4432.5,4520,4747.5,4650,4485,4620,4657.5,4635,4227.5,4435,4850,4765,5210,5195,5145,4788.5,4630,4834,4950,5117.5
"Corona del Mar","Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,5500,5950,5995,5997.5,6000,6100,6100,6000,5795,5847.5,6000,6850,6000,6650,5950,5900,6500,6500,6347.5,6497.5,6000,5400,5550,6000,5900,5800,5600,5800,5900,6000,6100,5995
"Ballantyne West","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.5,1550,1650,1678,1600,1700,1728,1695,1633,1650,1622,1695,1650,1672,1786,1715,1705,1750,1719,1780,1750,1750,1781,1801,1858,1801,1800,1806,1808,1795,1800,1771.5,1700
"Central College Station","College Station","TX","College Station-Bryan","Brazos County",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1395,1300,1300,1300,1295,1285,1200,1197.5,1195,1150,1195,1200,1300,1275,1250,1200,1200,1150,1100,1150,1175,1245,1200,1295,1200,1200,1200,1175,1150,1100,1100,1100
"Grand Crossing","Chicago","IL","Chicago-Naperville-Elgin","Cook County",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,1150,1150,1150,1150,1150,1150,1200,1187.5,1187.5,1150,1150,1100,1150,1200,1200,1200,1200,1150,1150,1150,1200,1200,1175,1187.5,1200,1200,1150,1150,1250,1200,1200
"Winter Hill","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,2700,2700,2800,2800,2800,2775,2600,2550,2550,2550,2500,2600,2750,2850,2925,2875,2735,2850,2950,3000,3100,3400,3400,3000,2850,2900,3000,2900,2850,2700,2800
"Old Town","Chicago","IL","Chicago-Naperville-Elgin","Cook County",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297.5,3995,4641,4654.5,4395,4319,4324,4544,3875,3597.5,3475,3450,3450,3450,3700,3750,3800,3700,4100,3895,3900,3900,3500,3500,3747.5
"Baymeadows","Jacksonville","FL","Jacksonville","Duval County",323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.5,1359,1353,1334,1305,1260,1210,1328.5,1422.5,1454,1481,1483,1397,1400,1385,1455,1490,1450,1395,1410,1610,1701,1504.5,1507,1643,1641,1505,1600,1585,1580,1670
"Washington Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1300,1375,1250,1162.5,1206.5,1206.5,1250,1207,1200,1200,1200,1300,1300,1275,1275,1300,1300,1275,1253,1250,1250,1250,1275,1300,1300,1300,1325,1400,1375,1350,1350,1375,1300,1250
"Steele Creek","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,1419,1422,1440,1432.5,1465,1495,1450,1492.5,1477.5,1442.5,1450,1450,1472.5,1450,1480,1440,1439,1507.5,1550,1475,1455,1497.5,1475,1500,1550,1545,1550,1512,1525,1495,1540,1585
"Sheffield Neighbors","Chicago","IL","Chicago-Naperville-Elgin","Cook County",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685,2600,2800,2797.5,2795,2795,2800,2695,2595,2625,2695,2700,2612.5,2595,2700,2795,2797.5,2795,2700,2699.5,2850,2850,2900,2795,2895,2850,2850,2925,2895,2795,2750.5
"North End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",327,,,,,,,,,,,,,,,3400,3400,3400,3400,3300,3300,3400,3400,3400,3400,3400,3400,3495,3500,3500,3500,3600,3500,3500,3400,3500,3400,3500,3600,3600,3745,3600,3600,3600,3600,3500,3500,3400,3400,3500,3595,3720,3720,3690,3650,3600,3600,3500,3450,3500,3500,3599,3600,3695,3750,3700,3800,3750,3800,3795,3600,3600,3400,3500,3500,3600,3600,3700,3750,3600,3625,3600,3500,3500,3600,3600,3512.5,3600,3700,3800,3800,3800,3600,3600,3500,3500,3600,3600,3700,3800,3900,3900,3900,3960,3900,3687.5
"Nonantum","Newton","MA","Boston-Cambridge-Newton","Middlesex County",328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2900,2600,2400,2499,2474.5,2425,2475,2487,2600,2700,2995,2950,2700,2650,2650,2550,2400,2400,2400,2400,2550,2700,2700,2900,2850,2700,2700,2700,2700,2500,2550,2637.5,2500,2950,2900,2650,2700,3000,3000
"The Meadows","Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2250,2200,2245,2300,2300,2224.5,2250,2247.5,2334.5,2322,2149.5,2149,2137,2149,2292,2296,2296,2273.5
"Wrightwood Neighbors","Chicago","IL","Chicago-Naperville-Elgin","Cook County",330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,2995,2775,2762.5,2950,3160,3097.5,2995,2800,2800,2800,2700,2850,2850,2895,2875,2850,2994,2800,2800,2850,2875,2895,2895,2800,3122.5,3390,2950,2950,3000,2894.5,2672.5,2625
"West Passyunk","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1156,1173,1200,1225,1225,1250,1250,1200,1250,1300,1200,1212.5,1300,1300,1200,1200,1250,1300,1300,1300,1325,1342.5
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1587.5,1612.5,1625,1750,1797.5,1800,1700,1700,1699,1700,1700,1700,1700,1687.5,1650,1675,1700,1762.5,1850,1790,1750,1730,1800,1775,1700,1700,1700,1700,1800,1800,1850,1850
"East Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,3550,3200,3200,3200,3600,3600,3400,3100,3075,3100,3450,3400,3450,3450,3595,3400,3330,3315,3350,3700,3600,3600,3600,3300,3250,3275,3300,3500,3425,3395,3300,3300
"Newton Centre","Newton","MA","Boston-Cambridge-Newton","Middlesex County",334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3300,3000,2950,3000,3200,3250,3200,3000,2950,3025,3250,3100,3100,3000,3100,3100,3100
"Newtonville","Newton","MA","Boston-Cambridge-Newton","Middlesex County",335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,3000,2897.5,2995,2750,2900,2800,3000,3400,3400,3500,3500,3500,3350,2800,2685,2900,3100,3500,3850,3800,3400,3400,3400,3400,3300,3150,3175,3212.5,3000,2950,2800
"Beacon Hill","Boston","MA","Boston-Cambridge-Newton","Suffolk County",336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4125,4060,3975,3975,3945,3900,3900,3960,3952.5,4000,4150,4150,4100,4145,4149,4140,4100,3995,3995,3995,3995,3995,4000,4100,4100,4150,4250,4200,4100,4100,4100,4100
"Highlands","Jacksonville","FL","Jacksonville","Duval County",337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,937.5,920,975,910,908,908,908,975,965,957.5,964,995,975
"Upper Eastside","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,3462,3240,3300,3300,3495,3500,3500,3720,3300,3300,3500,3670,3700,3450,3616.5,3450,3400,3400,3400,3500,3400,3700,3950,3765,3680.5,3670,4080.5,4007.5
"Water Catchment Area","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1745,1750,1745,1705,1800,1800,1775,1772,1770,1685,1795,1760,1850,1770,1800,1745,1790,1807.5,1792.5,1710,1690,1700,1710,1765,1800,1800,1800,1790,1792.5,1822.5
"Rockaway Beach","New York","NY","New York-Newark-Jersey City","Queens County",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
"Stanton","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1200,1300,1200,1135,1100,1100,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1300,1200,1200,1250,1300,1255,1300,1300,1300,1220,1200,1300
"East Somerville","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895,2850,2800,2800,2900,2875,2825,2697.5,2700,2550,2500,2500,2695,2750,2800,2950,2950,2950,2800,2550,2500,2400,2350,2300,2300,2700,2950,2750,2600,2600,2600,2500
"The Village","Oklahoma City","OK","Oklahoma City","Oklahoma County",343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.5,1100,1195,1150,1200,1175,1100,1050,1050,1095,1050,1075,1095,1150,1170,1182.5,1150,1150,1200,1187.5,1187.5,1200,1137.5,1150,1195,1175,1200,1195,1182.5,1195,1200,1195,1200
"Noble Square","Chicago","IL","Chicago-Naperville-Elgin","Cook County",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2772.5,2500,2500,2500,2500,2450,2400,2395,2195,2412.5,2425,2222.5,2250,2450,2600,2700,2600,2599,2500,2500,2400,2395,2400,2700,2706,2700.5,2700,2700,2700,2600,2500,2495
"Oakland","Pittsburgh","PA","Pittsburgh","Allegheny County",345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1800,1800,1700,1650,1650,1700,1600,1600,1562.5,1500,1595,1800,1800,1650,1697.5,1750,1700,1697.5,1650,1700,1695,1700,1750
"Spring Hill","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3300,3300,3275,3300,3100,3000,3000,2800,2800,2800,2800,3000,3278,3300,3300,3250,3200,3000,2800,3000,3000,3000,3000,3300,3350,3350,3350,3300,3300,3187.5,3100
"North By Northwest","Lubbock","TX","Lubbock","Lubbock County",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,975,1100,1100,1075,1000,997.5,995,999,995,995,995,975,997,1050,1050,1025,999.5,999
"South-West Coconut Grove","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,3350,3550,3500,3500,3500,3300,3200,3400,3500,3500,3500,3500,3550,3600,3500,3500,3950,3875,3850,3600,3400,3500,3800,3500,3500,3500,3500,3500,3500,3500
"Chestnut Hill","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3200,3200,3200,3200,3200,3170,3200,3200,3200,3300,3200,3200,3200,3100,3100,3200,3100,3100
"Deerwood","Jacksonville","FL","Jacksonville","Duval County",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1676,1695,1695,1695,1738.5,1832.5,1830,1990,1995,2010,2002.5,1995,1990,1972.5,1795,1835,1852.5,1747.5,1668.5
