"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Avery County","NC",,1931,1146,-0.00165,0.002985,0.020087,15269
2019-09-30,"Stone County","MS",,1932,896,0.000825,0.010848,0.003234,557
2019-09-30,"Bond County","IL","St. Louis",1933,957,0.00458,-0.000587,-0.063609,5779
2019-09-30,"Tama County","IA",,1934,851,-0.005661,-0.010467,-0.047584,7376
2019-09-30,"Delaware County","IA",,1935,835,-0.004689,-0.005838,-0.088017,6870
2019-09-30,"Warren County","IL",,1936,945,0.003009,0.018986,0.016583,329
2019-09-30,"Ben Hill County","GA","Fitzgerald",1937,981,0.005753,0.032978,0.038278,5454
2019-09-30,"Cooper County","MO",,1938,836,0.001046,0.001288,0.016902,7017
2019-09-30,"Washington County","AL",,1939,900,0.01216,0.032101,0.026291,2792
2019-09-30,"Russell County","KY",,1940,796,-0.001397,-0.008511,-0.02801,3130
2019-09-30,"Morgan County","WV",,1941,953,0.004442,0.008492,-0.006812,10925
2019-09-30,"Piscataquis County","ME",,1942,1164,0.000395,0.027815,0.089374,4372
2019-09-30,"Hardin County","IA",,1943,775,-0.002175,-0.000307,0.017093,8344
2019-09-30,"Gaines County","TX",,1944,1384,0.004183,0.014871,0.004458,1323
2019-09-30,"Benzie County","MI","Traverse City",1945,1086,0.000363,0.005388,-0.019972,4164
2019-09-30,"Mason County","KY","Maysville",1946,882,0.005852,0.016056,-0.016594,5190
2019-09-30,"Potter County","PA",,1947,936,-0.004298,-0.004283,-0.016663,6356
2019-09-30,"Westmoreland County","VA",,1948,1182,-0.002225,-0.013015,-0.060858,8731
2019-09-30,"Brunswick County","VA",,1949,1310,-0.001892,0.011811,0.056329,657
2019-09-30,"Lawrence County","AR",,1950,822,-0.001217,0.012968,-0.029524,700
2019-09-30,"Colonial Heights City","VA","Richmond",1951,1246,0.011673,0.034133,0.039563,6962
2019-09-30,"Beadle County","SD","Huron",1952,880,0.003085,0.007627,-0.01863,5142
2019-09-30,"Chickasaw County","MS",,1953,915,-0.005214,-0.002698,0.044858,4871
2019-09-30,"Rush County","IN",,1954,898,-0.002991,0.001576,0.048848,6970
2019-09-30,"Parke County","IN",,1955,936,0.004691,0.021655,0.073053,6395
2019-09-30,"Simpson County","KY",,1956,917,0.015055,0.026793,0.034927,6792
2019-09-30,"Henry County","AL","Dothan",1957,884,0.005334,0.025541,-0.003132,6567
2019-09-30,"Van Buren County","AR",,1958,777,0.001106,0.007444,0.007265,7790
2019-09-30,"Andrew County","MO","St. Joseph",1959,912,-0.011663,-0.031148,-0.022501,7331
2019-09-30,"Giles County","VA","Blacksburg-Christiansburg-Radford",1960,1126,-0.000293,0.011334,0.058037,6275
2019-09-30,"Sharp County","AR",,1961,788,0.004445,0.019291,0.026971,8253
2019-09-30,"Fayette County","AL",,1962,789,0.005875,0.012234,-0.051647,5367
2019-09-30,"Fountain County","IN",,1963,909,0.001906,0.013387,0.084843,6651
2019-09-30,"Frio County","TX",,1964,1174,-0.002883,-0.001678,-0.011464,2015
2019-09-30,"Cook County","GA",,1965,972,0.003044,0.020209,0.10643,5142
2019-09-30,"Claiborne Parish","LA",,1966,1064,-0.003528,-0.013548,-0.016561,161
2019-09-30,"Burleson County","TX","College Station-Bryan",1967,1256,-0.000727,0.007521,0.038274,5705
2019-09-30,"Kalkaska County","MI","Traverse City",1968,862,0.001713,0.001053,0.011614,2224
2019-09-30,"Pitkin County","CO","Glenwood Springs",1969,11574,-0.029725,-0.07733,-0.183272,14350
2019-09-30,"Buckingham County","VA","Charlottesville",1970,1312,0.000728,0.016922,0.04462,934
2019-09-30,"Chester County","TN","Jackson",1971,1004,0.010596,0.044527,0.060643,5702
2019-09-30,"Crawford County","IA",,1972,861,0.001002,0.004469,-0.006178,5979
2019-09-30,"Jasper County","MS","Laurel",1973,863,0.001679,0.008793,0.007176,5388
2019-09-30,"Spencer County","KY","Louisville/Jefferson County",1974,983,0.001991,0.001946,-0.024993,4253
2019-09-30,"Sevier County","AR",,1975,785,0.004778,0.009444,0.039637,4582
2019-09-30,"Rockcastle County","KY","Richmond-Berea",1976,791,-0.003124,-0.019979,-0.041765,2741
2019-09-30,"Bates County","MO","Kansas City",1977,826,0.002094,0.006482,0.039907,6015
2019-09-30,"Hughes County","SD","Pierre",1978,885,-0.001292,-0.005876,0.009881,5148
2019-09-30,"Wayne County","TN",,1979,913,-0.007779,0.001714,0.011183,5098
2019-09-30,"Bethel Borough","AK",,1980,1384,-0.003058,0.000646,0.027966,177
2019-09-30,"Gilchrist County","FL","Gainesville",1981,1377,0.001402,0.013219,0.094427,3165
2019-09-30,"Jefferson County","GA",,1982,922,-0.005063,-0.018111,-0.088577,5075
2019-09-30,"Atchison County","KS","Atchison",1983,835,-0.004987,0.00413,0.014057,6666
2019-09-30,"Scurry County","TX","Snyder",1984,1277,0.001767,0.015549,0.053203,5527
2019-09-30,"Garrard County","KY",,1985,859,0.003524,0.004546,-0.042646,3686
2019-09-30,"Taylor County","WV","Clarksburg",1986,859,-0.002627,0.007278,-0.031114,6461
2019-09-30,"Jefferson County","IA","Fairfield",1987,812,-0.002961,0.01035,0.016957,6744
2019-09-30,"Lafayette County","WI",,1988,1062,-0.000132,0.015342,0.144382,474
2019-09-30,"Lawrence County","IL",,1989,1267,-0.003049,-0.000082,0.050691,4347
2019-09-30,"Polk County","TN","Cleveland",1990,1004,0.011673,0.043606,0.10833,6051
2019-09-30,"Leon County","TX",,1991,1253,0.001272,0.013165,0.079783,6682
2019-09-30,"Dallas County","MO","Springfield",1992,769,0.00346,0.011019,0.055091,7147
2019-09-30,"Wayne County","IL",,1993,1208,0.00202,0.005265,-0.009585,251
2019-09-30,"Seward County","NE","Lincoln",1994,1018,0.002975,0.02284,-0.075754,5532
2019-09-30,"Clarke County","MS","Meridian",1995,937,-0.006428,-0.026899,0.048659,198
2019-09-30,"Piatt County","IL","Champaign-Urbana",1996,1075,-0.003485,-0.021996,-0.080908,909
2019-09-30,"Gem County","ID","Boise City",1997,1240,0.015546,0.052048,0.043614,10674
2019-09-30,"Dickinson County","IA","Spirit Lake",1998,1131,-0.000004,-0.001712,-0.015131,13037
2019-09-30,"Clay County","IA","Spencer",1999,862,0.005295,0.01427,-0.037841,7103
2019-09-30,"Marion County","AR",,2000,911,0.007989,0.026331,0.041991,2658
2019-09-30,"Crawford County","WI",,2001,1036,0.000248,0.005142,0.061531,619
2019-09-30,"Dade County","GA","Chattanooga",2002,1220,0.001972,0.03265,0.052724,5908
2019-09-30,"Robertson County","TX","College Station-Bryan",2003,1325,0.006352,0.029873,0.082179,2038
2019-09-30,"Lee County","TX",,2004,1357,0.002854,0.029355,0.037621,4531
2019-09-30,"Barbour County","WV",,2005,806,0.001955,0.003181,-0.043489,6935
2019-09-30,"Wetzel County","WV",,2006,845,-0.000986,-0.001717,-0.005226,6242
2019-09-30,"Pawnee County","OK","Tulsa",2007,877,0.00426,0.015113,0.031815,5168
2019-09-30,"Dewitt County","IL","Bloomington",2008,995,0.007123,0.006356,-0.00616,6119
2019-09-30,"Sawyer County","WI",,2009,962,0.00192,0.009811,0.052785,2616
2019-09-30,"Humboldt County","NV","Winnemucca",2010,1296,0.001228,0.01345,0.042886,3493
2019-09-30,"Neosho County","KS",,2011,767,-0.001842,0.004351,0.035108,6592
2019-09-30,"Telfair County","GA",,2012,923,0.005935,0.018672,-0.021689,3606
2019-09-30,"Smith County","MS",,2013,930,-0.007113,-0.006724,0.068284,254
2019-09-30,"Benton County","TN",,2014,868,0.002414,0.012738,0.008553,6142
2019-09-30,"Mercer County","IL","Davenport-Moline-Rock Island",2015,1053,0.003767,0.011251,0.006844,440
2019-09-30,"Pike County","IL",,2016,1098,0.027035,0.03501,-0.023318,5227
2019-09-30,"Gogebic County","MI",,2017,897,0.001273,0.004421,0.023209,9819
2019-09-30,"Dixie County","FL",,2018,1227,-0.00063,-0.00037,0.043691,4351
2019-09-30,"Radford City","VA","Blacksburg-Christiansburg-Radford",2019,890,-0.009982,-0.03836,-0.133377,502
2019-09-30,"Torrance County","NM","Albuquerque",2020,1130,0.020687,0.04585,-0.010337,637
2019-09-30,"Lewis County","WV",,2021,863,-0.004968,0.005276,0.007752,7298
2019-09-30,"Iowa County","IA",,2022,947,-0.00344,0.003116,0.022017,6611
2019-09-30,"Knott County","KY",,2023,776,0.001739,-0.005275,0.027117,3773
2019-09-30,"Clark County","IL",,2024,1222,-0.002535,0.002565,-0.020128,4609
2019-09-30,"Richland County","ND","Wahpeton",2025,648,0.000601,-0.044882,-0.172372,4627
2019-09-30,"Floyd County","IA",,2026,784,-0.00805,-0.011616,-0.019476,6770
2019-09-30,"Osage County","KS","Topeka",2027,854,-0.054055,-0.029155,0.024164,7104
2019-09-30,"Rabun County","GA",,2028,1258,0.00173,0.011435,0.053531,13665
2019-09-30,"Jackson Parish","LA",,2029,1064,-0.003086,-0.003959,0.066084,161
2019-09-30,"Idaho County","ID",,2030,1121,0.017078,0.056608,0.095404,990
2019-09-30,"Alleghany County","VA",,2031,1100,-0.007637,0.002299,0.028335,6160
2019-09-30,"Brooks County","GA","Valdosta",2032,1042,0.003997,0.027693,0.077841,5455
2019-09-30,"Kanabec County","MN",,2033,1393,-0.000603,0.004744,0.03101,6341
2019-09-30,"Richland County","IL",,2034,1188,-0.001631,0.006248,0.017182,195
2019-09-30,"Vermillion County","IN","Terre Haute",2035,867,0.002105,0.019584,0.047895,6200
2019-09-30,"Park County","CO","Denver-Aurora-Lakewood",2036,1768,0.017869,0.033398,0.033485,14104
2019-09-30,"Aitkin County","MN",,2037,1316,-0.000668,-0.000122,0.017237,11816
2019-09-30,"Ashland County","WI",,2038,874,-0.001906,-0.008894,0.012624,881
2019-09-30,"Baker County","OR",,2039,1338,0.012634,0.035634,0.024053,6370
2019-09-30,"Hill County","MT",,2040,899,0.039063,-0.050223,-0.253615,4463
2019-09-30,"Clay County","AR",,2041,834,-0.002845,-0.001669,0.026237,1207
2019-09-30,"Redwood County","MN",,2042,918,-0.011267,-0.024173,-0.137545,3138
2019-09-30,"Greene County","GA",,2043,1172,0.002548,0.019289,0.035564,10466
2019-09-30,"Bamberg County","SC",,2044,1023,0.002982,0.02591,0.069311,618
2019-09-30,"Casey County","KY",,2045,789,0.00205,-0.004845,-0.016824,4120
2019-09-30,"Tipton County","IN",,2046,1015,0.002344,0.014823,0.094758,5945
2019-09-30,"King William County","VA","Richmond",2047,1363,0.004318,0.022522,0.050607,8024
2019-09-30,"Page County","IA",,2048,805,-0.00728,-0.012717,-0.056887,5920
2019-09-30,"Washburn County","WI",,2049,957,0.001196,-0.001406,0.038136,3402
2019-09-30,"Dickenson County","VA","Big Stone Gap",2050,1012,-0.004576,0.006101,0.064048,3858
2019-09-30,"Arenac County","MI",,2051,866,0.005706,0.007628,0.022653,1603
2019-09-30,"Carbon County","WY",,2052,955,0.018024,0.039775,0.038639,7084
2019-09-30,"Harrison County","OH",,2053,835,-0.00076,0.006356,0.01504,4973
2019-09-30,"Gulf County","FL","Panama City",2054,1351,0.000144,0.01115,0.058841,8391
2019-09-30,"Lawrence County","KY",,2055,915,-0.001123,0.020043,0.049361,312
2019-09-30,"Nottoway County","VA",,2056,1014,-0.009087,-0.02871,-0.036554,4859
2019-09-30,"Marshall County","OK",,2057,827,0.002159,0.01446,0.02492,5695
2019-09-30,"San Juan County","WA",,2058,1852,-0.001612,0.001788,0.022835,11032
2019-09-30,"Hale County","AL","Tuscaloosa",2059,1070,-0.013217,0.006054,0.180322,3030
2019-09-30,"Otoe County","NE",,2060,1088,-0.000874,0.013015,0.019964,6549
2019-09-30,"Renville County","MN",,2061,995,-0.011333,-0.032362,-0.118707,4439
2019-09-30,"Madison County","AR","Fayetteville-Springdale-Rogers",2062,808,-0.000051,0.003735,-0.037841,6705
2019-09-30,"Madison County","IA","Des Moines-West Des Moines",2063,927,-0.004746,-0.018956,-0.097582,6858
2019-09-30,"Hamilton County","IA",,2064,888,-0.003199,-0.010625,-0.06622,6232
2019-09-30,"Dent County","MO",,2065,779,0.000606,0.00584,0.08654,6204
2019-09-30,"Park County","MT",,2066,1313,0.020922,0.041528,0.056153,8601
2019-09-30,"Roseau County","MN",,2067,776,0.004039,0.003117,-0.045707,1128
2019-09-30,"West Feliciana Parish","LA","Baton Rouge",2068,1186,-0.004733,0.009629,0.023838,335
2019-09-30,"Moniteau County","MO","Jefferson City",2069,922,-0.004068,0.005779,0.002195,4481
2019-09-30,"Mitchell County","NC",,2070,1133,0.002831,0.017709,0.081038,6200
2019-09-30,"Macon County","MO",,2071,819,0.00102,-0.003188,-0.010931,6032
2019-09-30,"Kossuth County","IA",,2072,829,0.007303,0.015393,0.013778,6669
2019-09-30,"Union County","FL",,2073,1357,0.001643,0.010886,0.066503,2507
2019-09-30,"Grayson County","VA",,2074,992,-0.002913,0.009055,0.087622,7099
2019-09-30,"Pecos County","TX",,2075,1224,0.005918,0.025716,0.038068,3314
2019-09-30,"Las Animas County","CO",,2076,1132,-0.013369,-0.018059,-0.050108,6744
2019-09-30,"Gooding County","ID",,2077,1011,0.006512,0.02778,0.04397,4168
2019-09-30,"Burnett County","WI",,2078,977,0.003389,0.003098,0.011983,1571
2019-09-30,"Alamosa County","CO",,2079,965,-0.000527,-0.01473,-0.199986,4545
2019-09-30,"Walthall County","MS",,2080,871,0.003677,-0.00059,-0.00259,187
2019-09-30,"Massac County","IL","Paducah",2081,936,0.001446,0.005182,-0.169852,1495
2019-09-30,"Henry County","KY","Louisville/Jefferson County",2082,1075,0.00326,0.01218,0.04171,3695
2019-09-30,"Marquette County","WI",,2083,927,-0.00046,-0.006814,0.035446,1262
2019-09-30,"Carroll County","IL",,2084,1168,0.006069,0.021699,0.070481,8301
2019-09-30,"Tallahatchie County","MS",,2085,837,0.001037,0.000153,-0.029113,3154
2019-09-30,"Gunnison County","CO",,2086,1561,0.006333,0.019022,0.001367,17178
2019-09-30,"Winn Parish","LA",,2087,1022,-0.023255,-0.027781,-0.034861,48
2019-09-30,"Floyd County","VA","Blacksburg-Christiansburg-Radford",2088,1182,-0.000766,0.011024,0.058739,840
2019-09-30,"Brown County","IN","Indianapolis-Carmel-Anderson",2089,1196,0.000562,0.008389,0.012199,8567
2019-09-30,"Sibley County","MN","Minneapolis-St. Paul-Bloomington",2090,1240,-0.006644,-0.004868,-0.021264,643
2019-09-30,"Gasconade County","MO",,2091,820,0.004336,0.0185,0.021317,6825
2019-09-30,"Nolan County","TX","Sweetwater",2092,1109,-0.002856,0.00588,0.089815,2862
2019-09-30,"Choctaw County","OK",,2093,794,-0.000935,0.005386,-0.019337,3542
2019-09-30,"Livingston County","MO",,2094,835,0.002427,0.00699,0.020607,5817
2019-09-30,"Calhoun County","SC","Columbia",2095,1208,0.002964,0.026564,0.034221,287
2019-09-30,"Bourbon County","KS",,2096,790,0.004913,0.009041,0.017128,5911
2019-09-30,"Jeff Davis County","GA",,2097,926,0.007083,0.025778,0.014243,3917
2019-09-30,"Mills County","IA","Omaha-Council Bluffs",2098,924,-0.00689,-0.020894,-0.083702,5754
2019-09-30,"Morgan County","OH",,2099,862,0.001545,0.00674,0.0109,5570
2019-09-30,"Kingfisher County","OK",,2100,1009,-0.003574,-0.000938,0.070487,4743
2019-09-30,"Craig County","OK",,2101,943,0.002858,0.021879,0.026028,5110
2019-09-30,"Nelson County","VA","Charlottesville",2102,1254,0.000661,0.011123,0.009483,10516
2019-09-30,"Bayfield County","WI",,2103,940,0.000915,-0.00028,0.028723,1365
2019-09-30,"Union County","KY",,2104,772,0.001635,-0.001248,-0.041101,1353
2019-09-30,"Appomattox County","VA","Lynchburg",2105,1102,-0.002755,-0.002199,-0.00153,7566
2019-09-30,"Cleburne County","AL",,2106,872,0.004146,0.026643,-0.030632,4127
2019-09-30,"Calhoun County","MS",,2107,833,0.004323,0.003945,0.009584,5176
2019-09-30,"Harrison County","IA","Omaha-Council Bluffs",2108,932,0.002686,0.010771,-0.030754,6266
2019-09-30,"Roane County","WV",,2109,809,-0.001354,0.004297,0.002686,6063
2019-09-30,"Dooly County","GA",,2110,956,-0.00111,-0.006957,-0.084986,1884
2019-09-30,"Oglethorpe County","GA","Athens-Clarke County",2111,1188,0.000738,0.006744,0.018848,5565
2019-09-30,"LaSalle Parish","LA",,2112,1065,-0.004848,0.002359,0.012274,70
2019-09-30,"Pendleton County","KY","Cincinnati",2113,941,0.003252,0.003333,-0.0011,3354
2019-09-30,"Butler County","IA",,2114,853,-0.000182,0.003816,-0.010723,6362
2019-09-30,"Missaukee County","MI","Cadillac",2115,896,0.00421,0.006155,0.012199,1013
2019-09-30,"Moultrie County","IL",,2116,1015,0.005524,0.002349,-0.025538,3822
2019-09-30,"Fulton County","PA",,2117,1015,0.000062,0.02298,0.025395,4396
2019-09-30,"Grand County","CO",,2118,2006,0.015745,0.042997,0.034628,22172
2019-09-30,"Karnes County","TX",,2119,1195,-0.005372,0.000281,0.003901,3206
2019-09-30,"Hamilton County","FL",,2120,1179,0.003809,0.020804,-0.008234,2733
2019-09-30,"Chowan County","NC",,2121,1038,-0.000629,0.004657,-0.009416,6067
2019-09-30,"Andrews County","TX","Andrews",2122,1360,0.012315,0.039087,0.072083,5789
2019-09-30,"Jefferson County","FL","Tallahassee",2123,1342,-0.004677,-0.011623,0.082315,4219
2019-09-30,"Rusk County","WI",,2124,965,0.000187,-0.003002,0.043651,1149
2019-09-30,"San Juan County","UT",,2125,1099,-0.013429,-0.066953,0.028119,1825
2019-09-30,"Macon County","GA",,2126,944,-0.004263,0.003886,-0.035786,3386
2019-09-30,"Washington County","IL",,2127,996,0.006277,0.023329,0.000325,6323
2019-09-30,"Estill County","KY",,2128,836,-0.00187,-0.003703,-0.017297,3843
2019-09-30,"Mason County","IL",,2129,1000,0.006902,0.02572,0.042556,353
2019-09-30,"White County","IL",,2130,1197,-0.002405,-0.000237,0.021142,225
2019-09-30,"Noble County","OH",,2131,862,-0.003454,-0.003236,-0.022998,2398
2019-09-30,"Monroe County","OH",,2132,871,-0.002158,0.00286,0.040852,5131
2019-09-30,"Calhoun County","FL",,2133,1204,0.006837,0.022328,0.069736,3494
2019-09-30,"Screven County","GA",,2134,1007,0.005587,0.014571,0.001836,4199
2019-09-30,"Crockett County","TN","Jackson",2135,912,0.00265,0.023054,0.054041,5488
2019-09-30,"Trinity County","TX","Huntsville",2136,1178,-0.000243,0.01006,0.015988,4804
2019-09-30,"Lamar County","AL",,2137,820,0.002739,0.012193,-0.07634,3757
2019-09-30,"Faribault County","MN",,2138,1080,0.004303,0.006617,0.065753,5594
2019-09-30,"Braxton County","WV",,2139,809,0.000108,0.002082,-0.040136,4966
2019-09-30,"Long County","GA","Hinesville",2140,978,0.000627,0.044278,-0.039406,5701
2019-09-30,"Newton County","TX","Beaumont-Port Arthur",2141,1149,-0.000152,0.01141,0.015566,4052
2019-09-30,"Greene County","MS",,2142,877,-0.016297,-0.03738,-0.063284,1846
2019-09-30,"Union County","SD","Sioux City",2143,1080,0.045939,0.0908,0.013589,6331
2019-09-30,"O Brien County","IA",,2144,837,0.005468,0.017904,-0.01857,5958
2019-09-30,"Mississippi County","MO",,2145,742,-0.00115,0.003183,-0.01357,4537
2019-09-30,"Bienville Parish","LA",,2146,974,-0.008457,-0.014802,-0.028576,155
2019-09-30,"Fleming County","KY",,2147,896,0.001372,-0.001278,-0.016727,3088
2019-09-30,"Trigg County","KY","Clarksville",2148,897,-0.010912,-0.015895,-0.017966,695
2019-09-30,"McIntosh County","GA","Brunswick",2149,1211,0.006237,0.02041,0.002702,5459
2019-09-30,"Allamakee County","IA",,2150,857,-0.003944,-0.002108,-0.018813,6357
2019-09-30,"Manassas Park City","VA","Washington-Arlington-Alexandria",2151,1678,-0.006251,-0.015576,0.018995,5185
2019-09-30,"Newton County","IN","Chicago-Naperville-Elgin",2152,953,0.003275,0.022925,0.068692,5586
2019-09-30,"Mono County","CA",,2153,2165,-0.001241,0.058998,0.102326,13009
2019-09-30,"Saline County","NE",,2154,691,-0.003302,-0.040218,-0.113401,4456
2019-09-30,"Larue County","KY","Elizabethtown-Fort Knox",2155,842,0.003783,0.007881,-0.008616,6185
2019-09-30,"Atoka County","OK",,2156,833,0.014488,0.031631,0.071039,3160
2019-09-30,"Price County","WI",,2157,853,-0.002585,-0.009298,0.016444,784
2019-09-30,"Lincoln County","AR","Pine Bluff",2158,724,-0.002993,-0.009827,-0.030809,2863
2019-09-30,"Sequatchie County","TN","Chattanooga",2159,1034,0.011488,0.041357,0.105411,5828
2019-09-30,"Ripley County","MO",,2160,809,-0.000769,0.008174,0.048791,1132
2019-09-30,"Ford County","IL","Champaign-Urbana",2161,1146,-0.005463,-0.008324,-0.023244,542
2019-09-30,"Jackson County","TX",,2162,1294,0.002026,0.017645,0.0188,4470
2019-09-30,"Crawford County","MI",,2163,920,0.005577,0.013674,0.046731,7066
2019-09-30,"Williamsburg City","VA","Virginia Beach-Norfolk-Newport News",2164,1445,-0.004225,0.000699,0.015584,5476
2019-09-30,"Clarke County","VA","Washington-Arlington-Alexandria",2165,1595,0.019776,0.046409,0.044322,6616
2019-09-30,"Hardy County","WV",,2166,860,-0.000369,0.007364,-0.051661,6873
