"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Terrace Estates","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Oxnard",6415,2451,0.005146,0.016903,0.04517,692
2019-09-30,"C.A.N.D.O.","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6416,1286,0.010968,0.036137,0.069741,565
2019-09-30,"Fiesta Park Village","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6417,1278,0.007891,0.026701,0.04971,480
2019-09-30,"High Resort","NM","Albuquerque","Sandoval County","Rio Rancho",6418,1464,-0.001057,-0.020863,-0.012449,1044
2019-09-30,"Heather Glen","NC","Durham-Chapel Hill","Durham County","Durham",6419,1749,0.002178,0.015112,0.04222,191
2019-09-30,"Colonial Village","VA","Washington-Arlington-Alexandria","Arlington County","Arlington",6420,1990,0.015305,0.038543,0.027706,1310
2019-09-30,"Palm Club Village","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","West Palm Beach",6421,1401,0.007991,0.018176,0.019553,2236
2019-09-30,"Inverness Drive","NC","Durham-Chapel Hill","Durham County","Durham",6422,1835,-0.007015,-0.011123,0.067217,69
2019-09-30,"Trexler Park","PA","Allentown-Bethlehem-Easton","Lehigh County","Allentown",6423,1351,-0.009417,-0.031083,-0.133739,662
2019-09-30,"Lucerne-Higuera","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Culver City",6424,3624,0.004811,0.012432,0.013816,816
2019-09-30,"Peoplestown","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",6425,1412,-0.003583,-0.013947,0.001913,995
2019-09-30,"Country Club","NC","Winston-Salem","Forsyth County","Winston-Salem",6426,1293,0.002532,0.004406,0.056648,1197
2019-09-30,"Old West Durham","NC","Durham-Chapel Hill","Durham County","Durham",6427,1388,-0.012918,-0.010497,0.084095,1186
2019-09-30,"Clifton Heights","MO","St. Louis","Saint Louis City","Saint Louis",6428,872,0.015615,0.042695,0.007576,1522
2019-09-30,"Confederate Point","FL","Jacksonville","Duval County","Jacksonville",6429,1103,0.005075,0.014731,0.037497,574
2019-09-30,"East Hills","PA","Pittsburgh","Allegheny County","Pittsburgh",6430,903,0.000898,0.007536,0.027033,901
2019-09-30,"Lackawanna","FL","Jacksonville","Duval County","Jacksonville",6431,929,0.005936,0.029161,0.044175,1241
2019-09-30,"Central Business District","PA","Lancaster","Lancaster County","Lancaster Township",6432,1152,0.009137,0.028402,0.060005,502
2019-09-30,"Patten","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",6433,2594,0.005714,0.007334,0.023274,468
2019-09-30,"Emory Place","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6434,1633,0.006303,0.025476,0.038574,50
2019-09-30,"King Irving","IA","Des Moines-West Des Moines","Polk County","Des Moines",6435,930,0.000156,0.002186,-0.016551,750
2019-09-30,"Desire","LA","New Orleans-Metairie","Orleans Parish","New Orleans",6436,907,-0.001013,0.016351,0.088698,14
2019-09-30,"Boulevard","CT","New Haven-Milford","New Haven County","Waterbury",6437,1094,-0.003648,-0.000471,-0.004049,920
2019-09-30,"Cottage Park","AL","Mobile","Mobile County","Mobile",6438,1041,0.00713,0.016268,0.007574,1846
2019-09-30,"Madison-Unicorn Park","ND","Fargo","Cass County","Fargo",6439,813,-0.008462,-0.062164,-0.205848,779
2019-09-30,"La Playa","CA","San Diego-Carlsbad","San Diego County","San Diego",6440,3722,-0.004304,-0.011204,-0.026735,1407
2019-09-30,"Russell Woods","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",6441,832,0.000554,0.01545,0.043106,989
2019-09-30,"Oakleigh","AL","Mobile","Mobile County","Mobile",6442,795,0.006405,0.02726,0.022903,1083
2019-09-30,"Constellations and Stars","CA","San Francisco-Oakland-Hayward","San Mateo County","Foster City",6443,4190,-0.003155,0.008763,0.031344,1561
2019-09-30,"Old Harpeth Estates","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6444,2076,-0.004241,-0.005107,-0.030136,20
2019-09-30,"Boon Trace","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6445,1724,0.006059,0.008554,-0.035294,511
2019-09-30,"Arlington Park","OH","Columbus","Franklin County","Columbus",6446,867,-0.001139,-0.014314,-0.052758,1056
2019-09-30,"Wahl Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",6447,741,0.004112,0.006076,-0.014467,920
2019-09-30,"Old Fort Lowell","AZ","Tucson","Pima County","Tucson",6448,1532,0.003079,0.019867,0.066634,1024
2019-09-30,"White Oak","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Campbell",6449,3460,-0.012215,-0.030021,-0.017351,970
2019-09-30,"West Wareham","MA","Boston-Cambridge-Newton","Plymouth County","Wareham",6450,1854,0.012409,0.022833,-0.01852,698
2019-09-30,"Campus Commons","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",6451,2091,0.004817,0.028263,0.06794,1198
2019-09-30,"Riverside","OH","Cleveland-Elyria","Cuyahoga County","Cleveland",6452,964,0.008277,0.028958,0.07408,1302
2019-09-30,"All Saints","SD","Sioux Falls","Minnehaha County","Sioux Falls",6453,735,0.003154,0.000003,0.009346,815
2019-09-30,"Lauriedale","CA","San Francisco-Oakland-Hayward","San Mateo County","San Mateo",6454,3267,0.004467,0.019825,0.001828,1072
2019-09-30,"Glenridge Forest-Hammond Hills","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Sandy Springs",6455,2137,-0.009869,-0.015604,-0.011527,856
2019-09-30,"East San Roque","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Barbara",6456,3984,0.017828,0.043724,0.05648,1268
2019-09-30,"Chimney Hills","OK","Tulsa","Tulsa County","Tulsa",6457,1495,-0.005659,-0.004731,0.028526,898
2019-09-30,"Jefferson Park","AZ","Tucson","Pima County","Tucson",6458,1199,-0.010877,-0.017033,-0.024592,916
2019-09-30,"Ventura","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Palo Alto",6459,3912,0.007928,0.011117,-0.021217,575
2019-09-30,"Brookside Colony","OH","Columbus","Franklin County","Columbus",6460,1460,-0.008705,0.038827,0.081774,851
2019-09-30,"Buckhorn","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6461,1520,0.007387,0.033256,0.090754,1077
2019-09-30,"Rock Canyon","UT","Provo-Orem","Utah County","Provo",6462,1402,-0.001253,-0.016944,-0.01333,694
2019-09-30,"Berkeley Sq. & Parkside","NJ","Trenton","Mercer County","Trenton",6463,1292,-0.00289,-0.019204,-0.036126,684
2019-09-30,"College Green","IA","Iowa City","Johnson County","Iowa City",6464,1359,-0.003652,-0.023177,0.060822,648
2019-09-30,"East Dennis","MA","Barnstable Town","Barnstable County","Dennis",6465,2083,-0.026115,-0.014326,0.076033,2365
2019-09-30,"Central Business District","LA","New Orleans-Metairie","Orleans Parish","New Orleans",6466,1704,-0.000318,0.010273,0.050951,1180
2019-09-30,"Downtown","NY","Syracuse","Onondaga County","Syracuse",6467,1202,0.016527,0.060819,0.025349,248
2019-09-30,"Corey Square","NH","Manchester-Nashua","Hillsborough County","Manchester",6468,1286,0.006702,0.019129,-0.000763,414
2019-09-30,"Keystone at the Crossing","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",6469,1171,-0.005282,0.00492,0.012694,612
2019-09-30,"Whiteoak","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",6470,1732,0.007205,0.029596,0.033367,1461
2019-09-30,"Fish","CA","San Francisco-Oakland-Hayward","San Mateo County","Foster City",6471,3247,-0.000718,0.004495,0.031949,866
2019-09-30,"Carthage","OH","Cincinnati","Hamilton County","Cincinnati",6472,903,0.008903,0.048845,0.077439,963
2019-09-30,"Southside","AL","Birmingham-Hoover","Jefferson County","Birmingham",6473,1231,-0.018117,-0.050785,0.020966,138
2019-09-30,"Hawarden Hills","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",6474,2994,0.002269,0.011669,0.018272,1031
2019-09-30,"Cobleton","OH","Columbus","Franklin County","Columbus",6475,1018,0.011237,0.009759,0.007091,16
2019-09-30,"Greenwich Hills","AL","Mobile","Mobile County","Mobile",6476,845,0.001757,0.003992,0.026653,1112
2019-09-30,"Madison Grove","CA","Bakersfield","Kern County","Bakersfield",6477,1586,-0.002832,-0.006345,-0.04384,985
2019-09-30,"Whittingham","NJ","New York-Newark-Jersey City","Middlesex County","Monroe Township",6478,1970,-0.002392,-0.003893,-0.0168,2112
2019-09-30,"White Oak","MO","Kansas City","Jackson County","Kansas City",6479,976,0.001192,0.006239,-0.004172,1046
2019-09-30,"North Columbia","SC","Columbia","Richland County","Columbia",6480,955,0.006915,0.026941,0.051425,1222
2019-09-30,"Louis Park","CA","Stockton-Lodi","San Joaquin County","Stockton",6481,1336,0.01037,0.024024,0.042808,542
2019-09-30,"Hudson-Park","NY","Albany-Schenectady-Troy","Albany County","Albany",6482,1157,0.008073,-0.003943,0.006886,731
2019-09-30,"Fabrique","KS","Wichita","Sedgwick County","Wichita",6483,745,0.005078,0.024955,0.006104,1212
2019-09-30,"Northwood","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","West Palm Beach",6484,1414,-0.006528,-0.009671,0.037989,654
2019-09-30,"Fairfield","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",6485,755,-0.002461,0.003667,0.013091,367
2019-09-30,"Hillcrest","OH","Dayton","Montgomery County","Dayton",6486,734,0.003003,0.008373,-0.009192,1417
2019-09-30,"Miracle Manor","AZ","Tucson","Pima County","Tucson",6487,913,0.010269,0.036222,0.019381,557
2019-09-30,"Hillside","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Torrance",6488,2767,0.003939,0.001084,-0.001964,646
2019-09-30,"Highland Park","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",6489,1625,0.008312,0.050806,0.070438,992
2019-09-30,"San Jose","NM","Albuquerque","Bernalillo County","Albuquerque",6490,1037,0.014319,0.038902,-0.044308,641
2019-09-30,"Autumn Chase","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6491,1609,0.01729,0.050422,0.077847,30
2019-09-30,"Armourdale","KS","Kansas City","Wyandotte County","Kansas City",6492,777,0.002091,0.001287,0.048667,927
2019-09-30,"Columbus","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",6493,974,0.000661,0.006096,-0.006515,384
2019-09-30,"Clarendon Heights","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",6494,4873,-0.000187,-0.000415,0.026327,785
2019-09-30,"Encanto","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6495,1320,0.008463,0.03056,0.049711,1367
2019-09-30,"Fort Concho","TX","San Angelo","Tom Green County","San Angelo",6496,875,0.011769,0.003767,0.021243,837
2019-09-30,"Marietta","FL","Jacksonville","Duval County","Jacksonville",6497,1053,-0.029208,-0.046544,-0.05849,966
2019-09-30,"Marlborough Heights - Marlborough Pride","MO","Kansas City","Jackson County","Kansas City",6498,803,0.008127,0.021988,-0.003558,1450
2019-09-30,"Ralph Bunche","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",6499,2961,-0.004797,-0.008695,-0.00143,475
2019-09-30,"Okane Park","CO","Denver-Aurora-Lakewood","Jefferson County","Lakewood",6500,1964,0.002649,0.009554,0.003793,1026
2019-09-30,"Lower Belvidere","MA","Boston-Cambridge-Newton","Middlesex County","Lowell",6501,2218,0.003198,0.025012,0.111524,610
2019-09-30,"Sailboat Bend","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",6502,1676,0.006625,0.036066,0.055551,1951
2019-09-30,"Briarwood","AR","Little Rock-North Little Rock-Conway","Pulaski County","Little Rock",6503,1018,-0.006976,-0.012629,0.049063,900
2019-09-30,"Central Park","KS","Topeka","Shawnee County","Topeka",6504,666,-0.025107,0.008455,-0.000841,582
2019-09-30,"Franklin Colonial","VA","Roanoke","Roanoke City","Roanoke",6505,1082,-0.020337,-0.017259,0.051086,851
2019-09-30,"Perkerson","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",6506,1275,0.006071,0.0199,0.172724,673
2019-09-30,"Tuxedo","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",6507,2798,0.01148,0.023665,0.028125,543
2019-09-30,"Industrial District","WA","Seattle-Tacoma-Bellevue","King County","Seattle",6508,2322,0.0131,0.037695,0.028751,42
2019-09-30,"City Park","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",6509,1231,-0.012986,-0.025699,0.070988,175
2019-09-30,"Lake Somerset","FL","Lakeland-Winter Haven","Polk County","Lakeland",6510,1286,0.000406,0.018724,0.08225,973
2019-09-30,"The Bush","IL","Chicago-Naperville-Elgin","Cook County","Chicago",6511,1226,-0.000974,-0.00075,0.014916,352
2019-09-30,"Pinckeny","KS","Lawrence","Douglas County","Lawrence",6512,911,-0.008011,-0.011656,0.018978,1458
2019-09-30,"Lower Clinton Hill","NJ","New York-Newark-Jersey City","Essex County","Newark",6513,1472,-0.00006,0.007,0.045172,362
2019-09-30,"River Park","KY","Lexington-Fayette","Fayette County","Lexington",6514,910,0.012792,0.019873,0.02011,1015
2019-09-30,"Squantum","MA","Boston-Cambridge-Newton","Norfolk County","Quincy",6515,2768,-0.003672,0.003732,0.044722,2053
2019-09-30,"White Bridge","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6516,1719,0.001249,0.015063,0.036305,1034
2019-09-30,"Anza Vista","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",6517,4165,0.004297,0.006412,0.000803,490
2019-09-30,"Battery Shores","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County","Beaufort",6518,1642,-0.006424,0.002277,0.0335,166
2019-09-30,"Overlook at Battery Creek","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County","Beaufort",6519,1907,-0.019078,-0.037705,-0.008609,15
2019-09-30,"Bainbridge","OH","Cleveland-Elyria","Geauga County","Chagrin Falls",6520,1787,-0.005071,-0.013171,0.061134,1526
2019-09-30,"Poinsettia Heights","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",6521,1569,0.00287,0.009486,-0.01836,1734
2019-09-30,"Heartside","MI","Grand Rapids-Wyoming","Kent County","Grand Rapids",6522,1340,-0.019351,-0.031066,-0.010802,586
2019-09-30,"Southgate","TX","Dallas-Fort Worth-Arlington","Dallas County","Garland",6523,1256,0.003361,0.013922,0.080832,363
2019-09-30,"North Dennis","MA","Barnstable Town","Barnstable County","Dennis",6524,2136,-0.026864,-0.006985,0.045643,2811
2019-09-30,"Northgate Park","NC","Durham-Chapel Hill","Durham County","Durham",6525,1392,0.004578,0.021141,0.066663,1061
2019-09-30,"East Peralta","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",6526,2866,0.004821,0.008582,0.014576,522
2019-09-30,"Duquesne Heights","PA","Pittsburgh","Allegheny County","Pittsburgh",6527,1182,-0.001389,0.006587,-0.013641,1323
2019-09-30,"Violetville","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6528,1324,0.002038,0.000252,-0.010567,880
2019-09-30,"Hubbard Heights","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6529,1208,0.005133,0.012578,-0.018463,947
2019-09-30,"Spring Hill - City View","PA","Pittsburgh","Allegheny County","Pittsburgh",6530,1006,-0.00633,-0.0017,-0.00935,982
2019-09-30,"Dolfield","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6531,1225,-0.001636,-0.002824,-0.082854,562
2019-09-30,"Mission Valley West","CA","San Diego-Carlsbad","San Diego County","San Diego",6532,2324,0.003344,0.018238,0.034307,1656
2019-09-30,"St. Catherine's Gardens","MO","Kansas City","Jackson County","Kansas City",6533,1135,0.033456,0.098961,0.144026,1003
2019-09-30,"Charles House Area Council","NY","Rochester","Monroe County","Rochester",6534,901,0.013322,0.032156,0.040152,788
2019-09-30,"Melrose","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6535,2086,-0.023249,-0.021245,-0.012289,2142
2019-09-30,"Dearborn Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",6536,2070,0.000244,-0.011826,-0.07989,2980
2019-09-30,"Bellrock","MA","Boston-Cambridge-Newton","Middlesex County","Malden",6537,2321,0.006104,0.034157,0.055316,797
2019-09-30,"Churchland Southwest","VA","Virginia Beach-Norfolk-Newport News","Portsmouth City","Portsmouth",6538,1239,-0.005798,-0.020722,-0.036815,762
2019-09-30,"Wilder Park","KY","Louisville/Jefferson County","Jefferson County","Louisville",6539,776,-0.003499,0.00132,-0.043479,819
2019-09-30,"Raley Industrial Park","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",6540,1705,0.008541,0.01847,0.048986,179
2019-09-30,"Hidden Meadow","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6541,1283,-0.021375,-0.072475,-0.060175,1313
2019-09-30,"Highview Estates","MO","Kansas City","Jackson County","Kansas City",6542,1034,0.001538,0.009159,0.02135,665
2019-09-30,"Barrio Chihuahua","TX","Del Rio","Val Verde County","Del Rio",6543,988,0.008489,0.007319,0.021456,422
2019-09-30,"Allison Hill","PA","Harrisburg-Carlisle","Dauphin County","Harrisburg",6544,891,-0.007012,-0.025375,-0.000089,1359
2019-09-30,"Touro","LA","New Orleans-Metairie","Orleans Parish","New Orleans",6545,1521,-0.016393,-0.010554,0.035315,156
2019-09-30,"Pine Forest","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6546,2409,-0.009334,-0.018079,-0.057577,70
2019-09-30,"Ballentine Place","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",6547,1130,0.007988,0.018905,0.015608,993
2019-09-30,"Old Town","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6548,1194,-0.003455,-0.008924,-0.029948,292
2019-09-30,"East Sunnyside-Whiskey Ridge","WA","Seattle-Tacoma-Bellevue","Snohomish County","Marysville",6549,2084,0.021135,0.05259,0.025662,590
2019-09-30,"Summerfield Estates","TX","Dallas-Fort Worth-Arlington","Dallas County","Garland",6550,1929,0.01082,0.021327,0.039795,114
2019-09-30,"Downtown","MA","Boston-Cambridge-Newton","Middlesex County","Melrose",6551,2433,0.005707,0.027457,0.063932,730
2019-09-30,"The Highlands","MS","Hattiesburg","Forrest County","Hattiesburg",6552,882,0.000174,0.009906,0.032317,448
2019-09-30,"Royal Ridge","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6553,1310,0.005398,-0.000681,-0.026756,1169
2019-09-30,"Phantom Lake","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",6554,2629,0.007895,0.034218,0.022219,931
2019-09-30,"Three Rivers","OH","Columbus","Franklin County","Columbus",6555,1099,0.021991,-0.031697,-0.122584,710
2019-09-30,"Piermont","NY","New York-Newark-Jersey City","Rockland County","Orangetown",6556,2291,0.008711,0.042293,0.018742,1557
2019-09-30,"U of O Campus","OR","Eugene","Lane County","Eugene",6557,1508,-0.003574,-0.016284,-0.046199,4
2019-09-30,"South Treadaway","TX","Abilene","Taylor County","Abilene",6558,875,-0.001094,0.019464,-0.0099,945
2019-09-30,"Broadway","WA","Longview","Cowlitz County","Longview",6559,1037,-0.009614,0.000721,-0.004181,440
2019-09-30,"Providence Park","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",6560,2164,0.000901,0.005059,0.123834,773
