"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Syracuse","NY","Syracuse","Onondaga County",230,1050,0.008547,0.044032,0.037857,36673
2019-09-30,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",231,2674,0.002484,0.006366,-0.000368,42496
2019-09-30,"Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",232,1532,0.002821,0.014588,0.011548,36513
2019-09-30,"Macon","GA","Macon-Bibb County","Bibb County",233,847,0.007135,0.028556,0.046033,52124
2019-09-30,"Canton","OH","Canton-Massillon","Stark County",234,763,-0.000629,0.010338,0.027438,54726
2019-09-30,"Newark","DE","Philadelphia-Camden-Wilmington","New Castle County",235,1332,0.003505,0.008628,0.020436,42034
2019-09-30,"Mesquite","TX","Dallas-Fort Worth-Arlington","Dallas County",236,1192,-0.001847,0.00257,0.006384,41308
2019-09-30,"Renton","WA","Seattle-Tacoma-Bellevue","King County",237,1838,0.004659,0.018912,0.017803,48495
2019-09-30,"Metairie","LA","New Orleans-Metairie","Jefferson Parish",238,1168,0.0063,0.013469,-0.006504,2772
2019-09-30,"Santa Maria","CA","Santa Maria-Santa Barbara","Santa Barbara County",239,1982,0.006455,0.033529,0.087862,33425
2019-09-30,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",240,2826,0.002169,0.002117,0.00433,40062
2019-09-30,"Clearwater","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",241,1416,0.001774,0.010722,0.033739,64125
2019-09-30,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange County",242,2454,0.000186,-0.000354,-0.01177,35229
2019-09-30,"McAllen","TX","McAllen-Edinburg-Mission","Hidalgo County",243,904,0.001824,-0.001159,-0.023296,40547
2019-09-30,"Orange","CA","Los Angeles-Long Beach-Anaheim","Orange County",244,2571,0.002034,0.008011,-0.026705,36937
2019-09-30,"Compton","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",245,2356,0.001143,0.004789,-0.015645,25268
2019-09-30,"Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",246,1188,0.003811,0.014879,0.020814,49816
2019-09-30,"Bellevue","WA","Seattle-Tacoma-Bellevue","King County",247,2505,0.004491,0.023928,0.040417,55015
2019-09-30,"Inglewood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",248,2543,0.003875,0.005187,-0.013257,23090
2019-09-30,"Kent","WA","Seattle-Tacoma-Bellevue","King County",249,1893,0.005716,0.020101,0.015561,38352
2019-09-30,"West Valley City","UT","Salt Lake City","Salt Lake County",250,1390,0.004334,0.019651,0.040364,38412
2019-09-30,"Olathe","KS","Kansas City","Johnson County",251,1248,-0.005688,0.007373,0.041128,44922
2019-09-30,"Warren","MI","Detroit-Warren-Dearborn","Macomb County",252,1135,0.004493,0.01583,0.010993,53775
2019-09-30,"Miramar","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",253,1668,0.001769,0.006457,0.025388,53899
2019-09-30,"Thornton","CO","Denver-Aurora-Lakewood","Adams County",254,1723,0.000205,0.008526,0.023613,46158
2019-09-30,"Abilene","TX","Abilene","Taylor County",255,920,-0.003973,0.005724,0.027331,43760
2019-09-30,"Billings","MT","Billings","Yellowstone County",256,1127,-0.004389,0.01216,0.018214,46066
2019-09-30,"Concord","CA","San Francisco-Oakland-Hayward","Contra Costa County",257,2701,0.003837,0.013949,0.01992,74368
2019-09-30,"Cedar Rapids","IA","Cedar Rapids","Linn County",258,899,0.000518,0.008199,-0.007891,57140
2019-09-30,"Bloomington","IN","Bloomington","Monroe County",259,1243,-0.006054,-0.000781,0.057027,39179
2019-09-30,"Boulder","CO","Boulder","Boulder County",260,2234,-0.004198,-0.00622,0.014374,48662
2019-09-30,"Sterling Heights","MI","Detroit-Warren-Dearborn","Macomb County",261,1345,0.004655,0.010984,0.027593,45971
2019-09-30,"Saginaw","MI","Saginaw","Saginaw County",262,716,-0.000844,0.009599,-0.02943,48218
2019-09-30,"Ramapo","NY","New York-Newark-Jersey City","Rockland County",263,2394,0.007579,0.024524,0.017291,29302
2019-09-30,"Carrollton","TX","Dallas-Fort Worth-Arlington","Denton County",264,1466,0.002882,0.00077,-0.012226,41798
2019-09-30,"Coral Springs","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",265,1608,0.002204,0.009014,0.008333,55259
2019-09-30,"Thousand Oaks","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",266,2932,-0.000791,0.005483,0.005086,42016
2019-09-30,"Victorville","CA","Riverside-San Bernardino-Ontario","San Bernardino County",267,1341,0.005581,0.013199,0.057477,44310
2019-09-30,"Roseville","CA","Sacramento--Roseville--Arden-Arcade","Placer County",268,1964,0.00487,0.014104,0.049637,49619
2019-09-30,"Surprise","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",269,1286,0.00816,0.01616,0.022804,57451
2019-09-30,"New Haven","CT","New Haven-Milford","New Haven County",270,1326,0.003519,0.009134,-0.005431,29514
2019-09-30,"Hamilton","OH","Cincinnati","Butler County",271,972,0.002231,0.022528,0.01298,44525
2019-09-30,"Waco","TX","Waco","McLennan County",272,984,-0.011229,-0.00394,-0.02191,37843
2019-09-30,"Simi Valley","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",273,2631,0.001204,0.003691,0.00665,41491
2019-09-30,"Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",274,2196,0.00298,0.013525,-0.013767,75152
2019-09-30,"Pearland","TX","Houston-The Woodlands-Sugar Land","Brazoria County",275,1525,-0.003819,-0.014925,-0.017251,45748
2019-09-30,"Elizabeth","NJ","New York-Newark-Jersey City","Union County",276,1745,0.004622,0.002418,-0.001234,18222
2019-09-30,"Denton","TX","Dallas-Fort Worth-Arlington","Denton County",277,1252,0.000876,-0.005531,-0.014018,36470
2019-09-30,"Santa Fe","NM","Santa Fe","Santa Fe County",278,1956,0.015553,0.044425,0.048003,49638
2019-09-30,"Gainesville","GA","Gainesville","Hall County",279,1294,0.002731,0.017377,0.046423,43729
2019-09-30,"Springfield","IL","Springfield","Sangamon County",280,794,0.004953,0.015041,0.041715,1669
2019-09-30,"Allentown","PA","Allentown-Bethlehem-Easton","Lehigh County",281,1207,0.01002,0.020173,0.020466,38272
2019-09-30,"Lake Charles","LA","Lake Charles","Calcasieu Parish",282,1170,-0.011089,-0.023725,-0.049744,5264
2019-09-30,"Flint","MI","Flint","Genesee County",283,748,0.011194,0.041396,0.063953,51829
2019-09-30,"Frederick","MD","Washington-Arlington-Alexandria","Frederick County",284,1629,0.002048,0.012311,0.013951,47677
2019-09-30,"Hartford","CT","Hartford-West Hartford-East Hartford","Hartford County",285,1177,0.001177,0.002979,-0.023987,27669
2019-09-30,"Murrieta","CA","Riverside-San Bernardino-Ontario","Riverside County",286,1836,0.001085,0.006491,0.019798,42399
2019-09-30,"Temecula","CA","Riverside-San Bernardino-Ontario","Riverside County",287,2110,0.000656,0.006099,0.041103,39459
2019-09-30,"Hemet","CA","Riverside-San Bernardino-Ontario","Riverside County",288,1569,0.007159,0.026747,0.062062,33103
2019-09-30,"East Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",289,2243,0.002721,0.006881,-0.041892,17365
2019-09-30,"Joliet","IL","Chicago-Naperville-Elgin","Will County",290,1410,0.010823,0.022026,0.015961,23954
2019-09-30,"Vallejo","CA","Vallejo-Fairfield","Solano County",291,2176,0.00285,0.019542,0.061885,39023
2019-09-30,"Santa Clara","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",292,3320,0.001187,0.006811,0.003579,32620
2019-09-30,"Concord","NC","Charlotte-Concord-Gastonia","Cabarrus County",293,1266,-0.002295,0.009765,0.044809,44622
2019-09-30,"Town Of Amherst","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",294,1152,0.001265,0.008191,0.011004,39876
2019-09-30,"Athens","GA","Athens-Clarke County","Clarke County",295,1118,0.008484,0.022958,0.036045,36283
2019-09-30,"Falls Church","VA","Washington-Arlington-Alexandria","Fairfax County",296,1886,0.003063,0.01642,0.032473,37114
2019-09-30,"Norman","OK","Oklahoma City","Cleveland County",297,1007,-0.00642,-0.013192,-0.008431,41276
2019-09-30,"Wilmington","DE","Philadelphia-Camden-Wilmington","New Castle County",298,1285,0.002034,0.003341,-0.004877,42682
2019-09-30,"Nampa","ID","Boise City","Canyon County",299,1232,0.015445,0.053933,0.083453,39826
2019-09-30,"Berkeley","CA","San Francisco-Oakland-Hayward","Alameda County",300,3282,-0.005053,-0.003144,0.003939,26824
2019-09-30,"Westminster","CO","Denver-Aurora-Lakewood","Adams County",301,1739,-0.001774,-0.000953,0.013169,41911
2019-09-30,"Rochester","MN","Rochester","Olmsted County",302,1195,-0.00033,0.004562,0.020908,46471
2019-09-30,"Clovis","CA","Fresno","Fresno County",303,1401,0.00076,0.000062,0.020244,37534
2019-09-30,"Stone Mountain","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",304,1187,0.009381,0.030584,0.070701,41951
2019-09-30,"Summerville","SC","Charleston-North Charleston","Dorchester County",305,1322,0.004004,0.015445,-0.000278,48564
2019-09-30,"Vista","CA","San Diego-Carlsbad","San Diego County",306,2422,0.002775,0.020234,0.065069,28230
2019-09-30,"Broken Arrow","OK","Tulsa","Tulsa County",307,931,0.003325,0.014086,0.025737,47972
2019-09-30,"Richmond","CA","San Francisco-Oakland-Hayward","Contra Costa County",308,2756,0.009066,0.029901,0.044758,64934
2019-09-30,"Arvada","CO","Denver-Aurora-Lakewood","Jefferson County",309,1670,-0.00005,0.005516,-0.017842,48080
2019-09-30,"Charlottesville","VA","Charlottesville","Albemarle County",310,1530,0.003453,0.008964,0.042947,42793
2019-09-30,"Independence","MO","Kansas City","Jackson County",311,901,0.003381,0.013132,0.002287,45982
2019-09-30,"Tuscaloosa","AL","Tuscaloosa","Tuscaloosa County",312,1117,-0.012858,-0.024645,0.011149,31321
2019-09-30,"Provo","UT","Provo-Orem","Utah County",313,1247,0.003969,0.010509,0.027753,23645
2019-09-30,"New Port Richey","FL","Tampa-St. Petersburg-Clearwater","Pasco County",314,1192,-0.000247,0.005464,0.027434,56771
2019-09-30,"Spartanburg","SC","Spartanburg","Spartanburg County",315,999,0.005431,0.036808,0.04376,36306
2019-09-30,"Bellingham","WA","Bellingham","Whatcom County",316,1627,0.008038,0.007098,0.08152,39943
2019-09-30,"Melbourne","FL","Palm Bay-Melbourne-Titusville","Brevard County",317,1378,-0.000375,0.002467,0.030402,50948
2019-09-30,"Costa Mesa","CA","Los Angeles-Long Beach-Anaheim","Orange County",318,2786,0.00021,-0.002152,-0.037592,29993
2019-09-30,"Sparks","NV","Reno","Washoe County",319,1486,0.006417,0.020453,0.043488,43480
2019-09-30,"Bend","OR","Bend-Redmond","Deschutes County",320,1807,0.005773,0.024691,0.062762,62325
2019-09-30,"El Monte","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",321,2326,0.005155,0.01247,-0.028833,17044
2019-09-30,"College Station","TX","College Station-Bryan","Brazos County",322,1153,-0.011511,-0.029958,-0.045502,34704
2019-09-30,"Miami Gardens","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",323,1707,0.002732,0.010397,0.020244,33910
2019-09-30,"Chico","CA","Chico","Butte County",324,1771,0.013791,0.049994,0.191673,30389
2019-09-30,"Downey","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",325,2395,-0.000693,0.003211,-0.045096,23486
2019-09-30,"Tracy","CA","Stockton-Lodi","San Joaquin County",326,1952,0.002967,0.011882,0.007848,35526
2019-09-30,"Ventura","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",327,2576,0.002363,0.009026,0.00771,32910
2019-09-30,"North Charleston","SC","Charleston-North Charleston","Charleston County",328,1278,0.002031,0.013703,0.042089,34405
2019-09-30,"Lewisville","TX","Dallas-Fort Worth-Arlington","Denton County",329,1459,-0.000474,-0.012488,-0.025348,30479
2019-09-30,"West Covina","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",330,2390,0.002838,0.008055,0.004358,28442
2019-09-30,"Rock Hill","SC","Charlotte-Concord-Gastonia","York County",331,1060,-0.004193,0.018315,0.088853,5911
2019-09-30,"Bowling Green","KY","Bowling Green","Warren County",332,1048,0.007457,0.029842,-0.041204,32264
2019-09-30,"Yakima","WA","Yakima","Yakima County",333,1246,0.006228,0.042892,0.102811,37086
2019-09-30,"Redding","CA","Redding","Shasta County",334,1461,-0.000038,0.011458,0.126382,33220
2019-09-30,"Manchester","NH","Manchester-Nashua","Hillsborough County",335,1400,0.008454,0.010938,0.029307,34787
2019-09-30,"Saint Augustine","FL","Jacksonville","Saint Johns County",336,1578,0.002756,0.015586,0.025422,56651
2019-09-30,"Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",337,1852,0.005899,0.016432,0.036927,76330
2019-09-30,"Lowell","MA","Boston-Cambridge-Newton","Middlesex County",338,2149,0.003049,0.024484,0.07915,47609
2019-09-30,"Waterbury","CT","New Haven-Milford","New Haven County",339,1057,0.002168,-0.000345,0.004168,34032
2019-09-30,"West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",340,1614,0.001425,0.006422,0.026809,52001
2019-09-30,"Carlsbad","CA","San Diego-Carlsbad","San Diego County",341,2877,0.001351,0.010918,0.043788,41207
2019-09-30,"Elgin","IL","Chicago-Naperville-Elgin","Kane County",342,1352,-0.00484,-0.014418,0.010997,37269
2019-09-30,"Santa Barbara","CA","Santa Maria-Santa Barbara","Santa Barbara County",343,3782,0.003087,0.012467,0.02333,27649
2019-09-30,"Laurel","MD","Washington-Arlington-Alexandria","Prince Georges County",344,1710,-0.000785,-0.001107,-0.009383,33260
2019-09-30,"Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",345,2990,0.003483,0.03765,0.102133,35995
2019-09-30,"Fargo","ND","Fargo","Cass County",346,908,-0.006647,-0.036424,-0.11459,32234
2019-09-30,"West Jordan","UT","Salt Lake City","Salt Lake County",347,1448,0.001624,0.010984,0.041808,35402
2019-09-30,"Greenville","NC","Greenville","Pitt County",348,962,-0.003166,0.009313,0.059365,32012
2019-09-30,"Manassas","VA","Washington-Arlington-Alexandria","Prince William County",349,1832,0.003156,0.011784,0.028932,35280
2019-09-30,"Hillsboro","OR","Portland-Vancouver-Hillsboro","Washington County",350,1614,0.000424,0.002699,0.000172,27554
2019-09-30,"Green Bay","WI","Green Bay","Brown County",351,881,0.014055,0.044081,0.051326,856
2019-09-30,"Palm Bay","FL","Palm Bay-Melbourne-Titusville","Brevard County",352,1290,0.003079,0.016044,0.038208,48593
2019-09-30,"Richardson","TX","Dallas-Fort Worth-Arlington","Dallas County",353,1481,0.002144,0.006637,0.004382,35250
2019-09-30,"West Chester","PA","Philadelphia-Camden-Wilmington","Chester County",354,1864,-0.000523,0.006162,0.030417,36507
2019-09-30,"Norwalk","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",355,2351,0.003448,0.012384,-0.001608,23560
2019-09-30,"Vero Beach","FL","Sebastian-Vero Beach","Indian River County",356,1525,0.000668,0.005273,0.026441,58865
2019-09-30,"Peoria","IL","Peoria","Peoria County",357,821,-0.001645,0.009313,0.012437,41332
2019-09-30,"Centennial","CO","Denver-Aurora-Lakewood","Arapahoe County",358,1922,-0.005916,-0.010858,0.01169,39322
2019-09-30,"Douglasville","GA","Atlanta-Sandy Springs-Roswell","Douglas County",359,1181,0.000239,-0.010637,0.028177,42679
2019-09-30,"Antioch","CA","San Francisco-Oakland-Hayward","Contra Costa County",360,2263,0.001181,0.009861,0.055909,64038
2019-09-30,"Perris","CA","Riverside-San Bernardino-Ontario","Riverside County",361,1795,0.002805,0.016972,0.058249,22796
2019-09-30,"Springfield","VA","Washington-Arlington-Alexandria","Fairfax County",362,2145,0.000974,0.023052,0.035597,34917
2019-09-30,"Fairfield","CA","Vallejo-Fairfield","Solano County",363,2080,0.005907,0.030536,0.06851,34307
2019-09-30,"Davenport","IA","Davenport-Moline-Rock Island","Scott County",364,836,-0.004002,-0.002654,-0.039767,33854
2019-09-30,"Lehigh Acres","FL","Cape Coral-Fort Myers","Lee County",365,1197,0.001765,0.002643,0.019793,42842
2019-09-30,"Everett","WA","Seattle-Tacoma-Bellevue","Snohomish County",366,1790,0.002026,0.015431,0.030962,41981
2019-09-30,"Wichita Falls","TX","Wichita Falls","Wichita County",367,781,-0.004114,-0.015818,0.028218,34282
2019-09-30,"Erie","PA","Erie","Erie County",368,778,-0.000785,0.013975,0.013627,33540
2019-09-30,"Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",369,1708,0.005877,0.011058,0.017434,59152
2019-09-30,"San Leandro","CA","San Francisco-Oakland-Hayward","Alameda County",370,2733,0.000828,0.006668,0.023074,27562
2019-09-30,"Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",371,1338,0.00111,0.009712,0.031154,46693
2019-09-30,"Burbank","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",372,2797,0.000123,-0.00355,-0.010512,27348
2019-09-30,"Vacaville","CA","Vallejo-Fairfield","Solano County",373,2123,0.006173,0.030046,0.06615,31234
2019-09-30,"Madera","CA","Madera","Madera County",374,1282,0.006695,0.008517,-0.00282,24088
2019-09-30,"Albany","NY","Albany-Schenectady-Troy","Albany County",375,1232,-0.006504,-0.016047,-0.007384,27287
2019-09-30,"Grand Junction","CO","Grand Junction","Mesa County",376,1232,0.005296,0.013731,0.050065,43230
2019-09-30,"Hesperia","CA","Riverside-San Bernardino-Ontario","San Bernardino County",377,1391,0.006721,0.018504,0.045347,33872
2019-09-30,"Jackson","MI","Jackson","Jackson County",378,870,0.006412,0.027481,0.05814,7056
2019-09-30,"The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",379,1571,0.007306,0.020464,0.010489,44108
2019-09-30,"Longview","TX","Longview","Gregg County",380,947,-0.008499,-0.024312,-0.000271,31723
2019-09-30,"San Mateo","CA","San Francisco-Oakland-Hayward","San Mateo County",381,3671,0.000859,0.017175,0.037801,32180
2019-09-30,"Edison","NJ","New York-Newark-Jersey City","Middlesex County",382,1838,0.000505,-0.000834,-0.012214,28797
2019-09-30,"Franklin","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",383,1775,-0.004352,-0.000287,0.030706,44000
2019-09-30,"Sandy Springs","GA","Atlanta-Sandy Springs-Roswell","Fulton County",384,1698,-0.002561,-0.001704,0.02202,41399
2019-09-30,"Merced","CA","Merced","Merced County",385,1303,0.00307,0.023463,0.038454,26251
2019-09-30,"Jacksonville","NC","Jacksonville","Onslow County",386,913,0.005058,0.022914,0.052769,36459
2019-09-30,"Santa Cruz","CA","Santa Cruz-Watsonville","Santa Cruz County",387,3313,0.00631,0.02466,0.038605,26857
2019-09-30,"Lexington","SC","Columbia","Lexington County",388,1205,0.004275,0.01101,0.03208,37443
2019-09-30,"Chapel Hill","NC","Durham-Chapel Hill","Orange County",389,1449,-0.003962,-0.004061,0.012128,36961
2019-09-30,"Kennesaw","GA","Atlanta-Sandy Springs-Roswell","Cobb County",390,1398,0.005495,0.01599,0.030612,37254
2019-09-30,"Woodbridge Township","NJ","New York-Newark-Jersey City","Middlesex County",391,1829,-0.003376,-0.008295,-0.004084,2045
2019-09-30,"Clinton","MI","Detroit-Warren-Dearborn","Macomb County",392,1156,0.007061,0.018952,-0.000488,36429
2019-09-30,"Elkhart","IN","Elkhart-Goshen","Elkhart County",393,837,-0.004107,-0.001937,-0.001069,29415
2019-09-30,"Daly City","CA","San Francisco-Oakland-Hayward","San Mateo County",394,3434,0.001942,0.011519,0.017108,25842
2019-09-30,"Rialto","CA","Riverside-San Bernardino-Ontario","San Bernardino County",395,1789,0.004606,0.010057,0.039651,22495
2019-09-30,"Davie","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",396,1705,0.001067,0.005276,0.025191,39181
2019-09-30,"Columbia","MD","Baltimore-Columbia-Towson","Howard County",397,1804,0.001662,0.005126,0.018046,35831
