"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"30145","GA","Atlanta-Sandy Springs-Roswell","Bartow County","Kingston",11510,1020,0.005082,0.059891,-0.00167,2906
2019-09-30,"51012","IA",,"Cherokee County","Cherokee",11511,788,0.002472,0.011099,-0.022836,2652
2019-09-30,"56334","MN",,"Pope County","Glenwood",11512,1116,0.003474,-0.003242,0.009225,2510
2019-09-30,"65793","MO","West Plains","Howell County","Willow Springs",11513,835,0.002159,0.019916,0.052367,455
2019-09-30,"83341","ID","Twin Falls","Twin Falls County","Kimberly",11514,1139,0.016655,0.05721,-0.018117,2827
2019-09-30,"06249","CT","Norwich-New London","New London County","Lebanon",11515,1310,0.033224,0.059257,0.052143,3054
2019-09-30,"07603","NJ","New York-Newark-Jersey City","Bergen County","Bogota",11516,1826,0.000736,0.021064,0.000783,2131
2019-09-30,"70668","LA","Lake Charles","Calcasieu Parish","Vinton",11517,1240,-0.011567,-0.043309,-0.078053,49
2019-09-30,"72855","AR",,"Logan County","Paris",11518,779,-0.006322,-0.018267,-0.001534,556
2019-09-30,"93460","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Ynez",11519,3318,0.00279,0.029457,0.016125,1799
2019-09-30,"03835","NH","Boston-Cambridge-Newton","Strafford County","Farmington",11520,1501,0.012616,0.039716,0.114958,2160
2019-09-30,"85363","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Youngtown",11521,1223,0.006177,0.019093,0.026419,2432
2019-09-30,"12540","NY","New York-Newark-Jersey City","Dutchess County","La Grange",11522,1802,0.004718,0.025379,0.032863,3155
2019-09-30,"21035","MD","Baltimore-Columbia-Towson","Anne Arundel County","Davidsonville",11523,2549,0.005747,0.007288,-0.030108,2804
2019-09-30,"14514","NY","Rochester","Monroe County","Chili",11524,1261,-0.005801,-0.009786,0.005533,1899
2019-09-30,"95683","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sloughhouse",11525,1967,-0.001107,0.001442,0.013015,2706
2019-09-30,"93953","CA","Salinas","Monterey County","Del Monte Forest",11526,4992,0.026937,0.030738,-0.031844,3136
2019-09-30,"98855","WA",,"Okanogan County","Tonasket",11527,1388,0.002417,0.002763,0.010011,1738
2019-09-30,"12845","NY","Glens Falls","Warren County","Town of Lake George",11528,1501,-0.016848,-0.025941,-0.069036,3143
2019-09-30,"11559","NY","New York-Newark-Jersey City","Nassau County","Lawrence",11529,2840,0.003543,0.023582,0.005359,2690
2019-09-30,"62839","IL",,"Clay County","Flora",11530,985,0.001596,0.005003,-0.048951,2398
2019-09-30,"07649","NJ","New York-Newark-Jersey City","Bergen County","Oradell",11531,2015,0.002932,-0.007044,-0.080839,2715
2019-09-30,"71232","LA",,"Richland Parish","Delhi",11532,1066,-0.015867,-0.030151,-0.022456,95
2019-09-30,"75708","TX","Tyler","Smith County","Tyler",11533,1020,0.001269,0.027756,0.034822,1540
2019-09-30,"27572","NC","Durham-Chapel Hill","Person County","Rougemont",11534,1353,0.007972,0.043283,0.109085,2331
2019-09-30,"76023","TX","Dallas-Fort Worth-Arlington","Wise County","Boyd",11535,1316,0.004597,0.02063,-0.011273,1561
2019-09-30,"81637","CO","Edwards","Eagle County","Gypsum",11536,2550,-0.020402,-0.016606,0.106951,2397
2019-09-30,"48651","MI",,"Roscommon County","Prudenville",11537,844,0.00002,0.002389,0.016159,591
2019-09-30,"35905","AL","Gadsden","Etowah County","Glencoe",11538,814,-0.000312,0.023148,-0.067743,2279
2019-09-30,"45232","OH","Cincinnati","Hamilton County","Cincinnati",11539,978,0.004952,0.010024,0.018916,817
2019-09-30,"47102","IN","Louisville/Jefferson County","Scott County","Austin",11540,835,0.00052,0.008682,0.043666,2334
2019-09-30,"37885","TN",,"Monroe County","Vonore",11541,1116,-0.005311,0.017881,0.040184,2323
2019-09-30,"98365","WA",,"Jefferson County","Port Ludlow",11542,1730,-0.002861,0.023543,-0.02295,3347
2019-09-30,"35474","AL","Tuscaloosa","Hale County","Moundville",11543,1095,0.000103,0.008571,0.115802,1782
2019-09-30,"79411","TX","Lubbock","Lubbock County","Lubbock",11544,822,-0.005143,-0.007249,-0.021237,2602
2019-09-30,"43724","OH",,"Noble County","Caldwell",11545,894,-0.008509,-0.020398,-0.048744,1399
2019-09-30,"72360","AR",,"Lee County","Marianna",11546,722,0.003545,0.006613,0.002066,36
2019-09-30,"97467","OR","Roseburg","Douglas County","Reedsport",11547,1217,0.033281,0.056646,0.164548,2033
2019-09-30,"22520","VA",,"Westmoreland County","Montross",11548,1033,-0.019262,-0.058415,-0.165877,2606
2019-09-30,"06870","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",11549,2953,-0.005809,0.005139,0.0508,5003
2019-09-30,"46767","IN","Kendallville","Noble County","Ligonier",11550,961,-0.00231,0.002343,0.024879,2050
2019-09-30,"23924","VA",,"Mecklenburg County","Chase City",11551,977,-0.035752,-0.138277,0.002258,2411
2019-09-30,"54011","WI","Minneapolis-St. Paul-Bloomington","Pierce County","Ellsworth",11552,998,0.000422,-0.016148,0.009396,1246
2019-09-30,"70092","LA","New Orleans-Metairie","Saint Bernard Parish","Violet",11553,1031,0.01142,0.047091,-0.115513,133
2019-09-30,"11558","NY","New York-Newark-Jersey City","Nassau County","Island Park",11554,2611,0.002482,0.000722,-0.02587,3219
2019-09-30,"24101","VA","Lynchburg","Bedford County","Hardy",11555,1083,-0.017242,-0.085044,-0.033496,2997
2019-09-30,"51201","IA",,"O Brien County","Sheldon",11556,909,0.002179,0.004857,-0.035422,2261
2019-09-30,"02461","MA","Boston-Cambridge-Newton","Middlesex County","Newton",11557,2942,0.004479,0.040505,0.106596,2701
2019-09-30,"02655","MA","Barnstable Town","Barnstable County","Barnstable",11558,2113,-0.001455,0.038213,0.104236,3252
2019-09-30,"28097","NC","Albemarle","Stanly County","Locust",11559,1162,0.012179,0.016568,0.022449,2626
2019-09-30,"35962","AL","Fort Payne","De Kalb County","Crossville",11560,827,0.012636,0.034028,-0.065081,1534
2019-09-30,"05661","VT",,"Lamoille County","Morristown",11561,1404,-0.001557,-0.028005,-0.022572,395
2019-09-30,"06370","CT","Norwich-New London","New London County","Montville",11562,1240,0.011197,0.024017,0.038218,2862
2019-09-30,"50049","IA",,"Lucas County","Chariton",11563,858,-0.014071,-0.023269,-0.02505,2362
2019-09-30,"32113","FL","Ocala","Marion County","Citra",11564,1163,-0.000552,-0.006232,-0.0019,1459
2019-09-30,"61241","IL","Davenport-Moline-Rock Island","Henry County","Colona",11565,1009,0.007979,0.016183,0.049053,2693
2019-09-30,"04270","ME",,"Oxford County","Oxford",11566,1264,0.00855,0.021118,0.043591,2026
2019-09-30,"99027","WA","Spokane-Spokane Valley","Spokane County","Otis Orchards-East Farms",11567,1406,-0.010297,0.022353,0.059399,1956
2019-09-30,"06016","CT","Hartford-West Hartford-East Hartford","Hartford County","Broad Brook",11568,1366,-0.005053,0.001697,-0.04502,3829
2019-09-30,"17961","PA","Pottsville","Schuylkill County","West Brunswick Township",11569,880,0.011336,-0.010217,0.051517,2628
2019-09-30,"52333","IA","Iowa City","Johnson County","Solon",11570,1126,0.00413,0.00429,-0.114016,3090
2019-09-30,"10504","NY","New York-Newark-Jersey City","Westchester County","Town Of North Castle",11571,2460,-0.007241,-0.014189,-0.087268,2076
2019-09-30,"15089","PA","Pittsburgh","Westmoreland County","West Newton",11572,739,0.003731,-0.013287,-0.07511,965
2019-09-30,"01469","MA","Boston-Cambridge-Newton","Middlesex County","Townsend",11573,2129,0.005201,0.028062,0.102417,2557
2019-09-30,"39345","MS",,"Newton County","Newton",11574,858,-0.008963,-0.010526,-0.00755,1195
2019-09-30,"43162","OH","Columbus","Madison County","West Jefferson",11575,1102,0.006907,0.024529,0.079405,2393
2019-09-30,"28751","NC","Asheville","Haywood County","Maggie Valley",11576,1179,0.000567,-0.01745,-0.069274,4359
2019-09-30,"46075","IN","Indianapolis-Carmel-Anderson","Boone County","Whitestown",11577,1523,-0.000555,0.026549,0.03991,2763
2019-09-30,"46409","IN","Chicago-Naperville-Elgin","Lake County","Gary",11578,794,0.002689,0.005489,0.002736,4241
2019-09-30,"98577","WA",,"Pacific County","Raymond",11579,1321,0.010701,0.036434,0.163613,2516
2019-09-30,"75135","TX","Dallas-Fort Worth-Arlington","Hunt County","Caddo Mills",11580,1230,0.010953,0.018793,0.05769,1941
2019-09-30,"08084","NJ","Philadelphia-Camden-Wilmington","Camden County","Stratford",11581,1321,-0.001163,0.015772,0.038987,2196
2019-09-30,"15627","PA","Pittsburgh","Westmoreland County","Derry Township",11582,781,0.004547,-0.002955,-0.037812,979
2019-09-30,"46225","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",11583,801,-0.002075,0.006622,0.018283,2673
2019-09-30,"74036","OK","Tulsa","Rogers County","Inola",11584,1115,0.020396,0.090761,0.116508,2256
2019-09-30,"28124","NC","Charlotte-Concord-Gastonia","Cabarrus County","Mount Pleasant",11585,1236,-0.002794,-0.000986,-0.012609,2280
2019-09-30,"67880","KS",,"Grant County","Ulysses",11586,835,0.000616,0.003493,0.038145,2094
2019-09-30,"75148","TX","Athens","Henderson County","Malakoff",11587,1252,0.002932,0.069282,0.107424,1876
2019-09-30,"80543","CO","Greeley","Weld County","Milliken",11588,1690,0.011073,0.024375,0.076617,3344
2019-09-30,"43315","OH","Columbus","Morrow County","Cardington",11589,1069,0.008027,0.03809,0.095342,2248
2019-09-30,"38028","TN","Memphis","Fayette County","Hickory Withe",11590,1415,0.003652,-0.007682,0.02401,3035
2019-09-30,"17921","PA","Pottsville","Schuylkill County","Ashland",11591,755,0.031983,0.080563,0.05566,2773
2019-09-30,"33576","FL","Tampa-St. Petersburg-Clearwater","Pasco County","San Antonio",11592,1280,0.001088,0.001031,-0.025892,2608
2019-09-30,"35672","AL","Decatur","Lawrence County","Town Creek",11593,873,0.003003,0.021827,-0.061137,1813
2019-09-30,"71418","LA",,"Caldwell Parish","Columbia",11594,804,-0.002997,-0.013412,-0.14097,1586
2019-09-30,"36856","AL","Columbus","Russell County","Fort Mitchell",11595,969,0.005898,0.024552,0.000062,2853
2019-09-30,"96101","CA",,"Modoc County","Alturas",11596,1637,0.003966,0.037281,0.132971,1919
2019-09-30,"52537","IA","Ottumwa","Davis County","Bloomfield",11597,852,-0.004084,-0.006009,-0.021749,2507
2019-09-30,"65686","MO","Branson","Stone County","Kimberling City",11598,926,-0.065697,-0.091176,-0.07971,4292
2019-09-30,"95631","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Foresthill",11599,1894,0.005249,0.024971,0.012253,2173
2019-09-30,"30753","GA","Summerville","Chattooga County","Trion",11600,969,0.021676,0.077469,0.003527,2225
2019-09-30,"72687","AR",,"Marion County","Yellville",11601,869,0.007467,0.032379,0.032845,1115
2019-09-30,"80443","CO","Breckenridge","Summit County","Frisco",11602,2638,0.01909,0.011416,0.044495,6667
2019-09-30,"19075","PA","Philadelphia-Camden-Wilmington","Montgomery County","Oreland",11603,1525,0.001645,0.013493,0.037325,2667
2019-09-30,"21875","MD","Salisbury","Wicomico County","Delmar",11604,1198,0.000511,-0.000716,-0.009522,2316
2019-09-30,"41301","KY",,"Wolfe County","Campton",11605,793,-0.000182,-0.004016,-0.022641,186
2019-09-30,"24641","VA","Bluefield","Tazewell County","Richlands",11606,1025,0.000367,0.012555,0.070483,1924
2019-09-30,"48883","MI","Mount Pleasant","Isabella County","Shepherd",11607,661,-0.011071,-0.047741,-0.125969,205
2019-09-30,"50035","IA","Des Moines-West Des Moines","Polk County","Bondurant",11608,1115,0.01099,0.038437,-0.021327,3223
2019-09-30,"15851","PA",,"Jefferson County","Winslow Township",11609,884,-0.000569,0.00685,-0.042024,1882
2019-09-30,"71078","LA","Shreveport-Bossier City","De Soto Parish","Stonewall",11610,1071,-0.012798,-0.001138,-0.016707,369
2019-09-30,"76642","TX",,"Limestone County","Groesbeck",11611,1150,0.001226,0.016132,0.049049,1910
2019-09-30,"06607","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Bridgeport",11612,1459,0.005542,0.018192,0.008396,1885
2019-09-30,"19506","PA","Reading","Berks County","Jefferson Township",11613,1205,-0.001013,0.003973,-0.004894,2683
2019-09-30,"32666","FL","Palatka","Putnam County","Melrose",11614,1141,-0.014147,0.01549,0.010727,2343
2019-09-30,"49065","MI","Kalamazoo-Portage","Van Buren County","Lawton",11615,1058,-0.025438,0.051056,-0.106768,542
2019-09-30,"66006","KS","Lawrence","Douglas County","Baldwin City",11616,1036,-0.020008,-0.037031,-0.035197,3053
2019-09-30,"37101","TN",,"Humphreys County","Mc Ewen",11617,1018,0.001117,0.028256,0.04959,2116
2019-09-30,"43011","OH","Mount Vernon","Knox County","Centerburg",11618,962,0.001708,0.036141,0.0527,2614
2019-09-30,"13077","NY","Cortland","Cortland County","Town of Homer",11619,1125,-0.005986,-0.02289,-0.12709,2382
2019-09-30,"18424","PA",,"Wayne County","Lehigh Township",11620,1019,0.008313,0.020429,-0.069242,2339
2019-09-30,"84664","UT","Provo-Orem","Utah County","Mapleton",11621,1421,0.007693,0.00823,0.033632,2738
2019-09-30,"15133","PA","Pittsburgh","Allegheny County","Port Vue",11622,813,0.002298,0.011207,0.043369,2883
2019-09-30,"74352","OK",,"Mayes County","Locust Grove",11623,899,0.006792,0.021645,0.001546,1379
2019-09-30,"98294","WA","Seattle-Tacoma-Bellevue","Snohomish County","Sultan",11624,1651,0.001109,-0.002658,-0.023181,2614
2019-09-30,"31321","GA","Savannah","Bryan County","Pembroke",11625,919,-0.003592,-0.01718,-0.057098,1760
2019-09-30,"38756","MS","Greenville","Washington County","Leland",11626,914,-0.003129,0.026189,-0.051963,38
2019-09-30,"45204","OH","Cincinnati","Hamilton County","Cincinnati",11627,955,0.008215,0.029566,0.016086,2213
2019-09-30,"80498","CO","Breckenridge","Summit County","Silverthorne",11628,2487,0.018638,0.016776,0.042358,7577
2019-09-30,"14464","NY","Rochester","Monroe County","Town Of Hamlin",11629,1197,-0.012665,-0.041288,-0.023674,2184
2019-09-30,"25570","WV","Huntington-Ashland","Wayne County","Wayne",11630,791,0.003991,0.017876,-0.027401,1945
2019-09-30,"79121","TX","Amarillo","Potter County","Amarillo",11631,1032,-0.000719,-0.008191,0.014123,2703
2019-09-30,"97016","OR","Portland-Vancouver-Hillsboro","Columbia County","Clatskanie",11632,1330,-0.022875,-0.050782,-0.011472,2120
2019-09-30,"07756","NJ","New York-Newark-Jersey City","Monmouth County","Neptune Township",11633,1801,-0.014085,-0.02816,-0.068735,2557
2019-09-30,"16316","PA","Meadville","Crawford County","Conneaut Lakeshore",11634,676,0.015714,-0.029783,-0.21981,383
2019-09-30,"19510","PA","Reading","Berks County","Maidencreek Township",11635,1218,0.002623,0.013542,0.005544,2709
2019-09-30,"24263","VA",,"Lee County","Jonesville",11636,905,-0.014347,-0.021793,-0.023978,1624
2019-09-30,"81226","CO","Cañon City","Fremont County","Florence",11637,1180,0.018225,0.064217,0.04069,4249
2019-09-30,"97325","OR","Salem","Marion County","Aumsville",11638,1318,0.006438,0.01659,0.033792,1321
2019-09-30,"30628","GA","Athens-Clarke County","Madison County","Colbert",11639,1218,0.000241,0.007251,0.024841,2588
2019-09-30,"41073","KY","Cincinnati","Campbell County","Bellevue",11640,1040,0.005675,0.014571,0.003038,2563
2019-09-30,"39474","MS",,"Jefferson Davis County","Prentiss",11641,836,-0.013322,-0.02146,-0.043035,1893
2019-09-30,"76050","TX","Dallas-Fort Worth-Arlington","Johnson County","Grandview",11642,1462,0.029176,0.080928,0.025482,1994
2019-09-30,"70446","LA","Hammond","Tangipahoa Parish","Loranger",11643,1067,-0.00546,-0.019048,-0.058013,1956
2019-09-30,"08810","NJ","New York-Newark-Jersey City","Middlesex County","South Brunswick Township",11644,1944,-0.008973,-0.028031,-0.043063,2793
2019-09-30,"42408","KY","Madisonville","Hopkins County","Dawson Springs",11645,776,-0.000651,-0.002465,-0.004162,1835
2019-09-30,"12077","NY","Albany-Schenectady-Troy","Albany County","Town Of Bethlehem",11646,1385,0.004721,0.024846,-0.011924,2240
2019-09-30,"21163","MD","Baltimore-Columbia-Towson","Howard County","Woodstock",11647,1993,-0.000229,0.000405,0.006951,2756
2019-09-30,"74523","OK",,"Pushmataha County","Antlers",11648,816,0.00489,0.024404,0.094232,1943
2019-09-30,"07924","NJ","New York-Newark-Jersey City","Somerset County","Bernardsville",11649,2276,-0.002684,0.001024,0.021767,2830
2019-09-30,"17339","PA","York-Hanover","York County","Fairview Township",11650,1245,0.002373,0.000665,0.041432,2464
2019-09-30,"06241","CT","Worcester","Windham County","Killingly",11651,1266,0.013869,0.033473,0.085398,4430
2019-09-30,"23842","VA","Richmond","Prince George County","Disputanta",11652,1284,0.005125,0.009218,0.009399,2731
2019-09-30,"25951","WV",,"Summers County","Hinton",11653,775,-0.005167,-0.000249,-0.051446,2515
2019-09-30,"63830","MO",,"Pemiscot County","Caruthersville",11654,749,-0.004289,0.005901,0.039307,1641
2019-09-30,"73052","OK",,"Garvin County","Lindsay",11655,791,0.002992,0.013122,0.024899,1843
2019-09-30,"96756","HI","Kapaa","Kauai County","Koloa",11656,2711,0.000546,0.020952,0.128004,3330
2019-09-30,"04937","ME",,"Somerset County","Fairfield",11657,1116,-0.001903,-0.006376,-0.04232,2617
2019-09-30,"06281","CT","Worcester","Windham County","Woodstock",11658,1398,-0.020745,-0.020147,0.161999,5062
2019-09-30,"04276","ME",,"Oxford County","Rumford",11659,1097,-0.041551,-0.068593,-0.057515,499
2019-09-30,"46069","IN","Indianapolis-Carmel-Anderson","Hamilton County","Sheridan",11660,1300,0.000419,0.004479,-0.029325,2595
2019-09-30,"93646","CA","Fresno","Fresno County","Orange Cove",11661,1096,-0.004038,0.007662,0.019354,1551
2019-09-30,"37681","TN","Johnson City","Washington County","Limestone",11662,818,0.003405,0.007269,-0.019353,1961
2019-09-30,"21017","MD","Baltimore-Columbia-Towson","Harford County","Belcamp",11663,1545,0.01503,0.049055,0.029862,3019
2019-09-30,"26426","WV","Clarksburg","Harrison County","Salem",11664,868,-0.004502,0.004246,0.074452,2530
2019-09-30,"70373","LA","Houma-Thibodaux","Lafourche Parish","Larose",11665,1021,0.021671,0.076295,-0.086423,1095
2019-09-30,"81635","CO","Glenwood Springs","Garfield County","Parachute",11666,1415,0.004599,0.005577,0.053104,1778
2019-09-30,"26753","WV","Cumberland","Mineral County","Ridgeley",11667,909,-0.00018,0.008918,-0.022527,2747
2019-09-30,"86333","AZ","Prescott","Yavapai County","Mayer",11668,1251,0.010094,0.024227,0.095696,1581
2019-09-30,"21084","MD","Baltimore-Columbia-Towson","Harford County","Jarrettsville",11669,1837,-0.010298,-0.009707,0.023061,2717
2019-09-30,"76437","TX",,"Eastland County","Cisco",11670,1123,-0.001844,-0.002675,0.03282,2106
2019-09-30,"07041","NJ","New York-Newark-Jersey City","Essex County","Millburn",11671,2030,0.011528,0.029578,0.013162,2519
